"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that a previously broken relation would be functional if restored.","98212","test_restablish_relation","tests.integration.new_relations","2026-08-24","passed","2026-08-24","","test_new_relations_1","",""
"Test that passwords don't get exposed on postgresql logs.","1045","test_no_password_exposed_on_logs","tests.integration","2026-08-24","passed","2026-08-24","","test_password_rotation","",""
"","107","test_exporter_is_up[2]","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","166899","test_build_and_deploy","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_replication","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","157681","test_build_and_deploy","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"","245069","test_glauth_integration","tests.integration","2026-08-24","passed","2026-08-24","","test_ldap","",""
"Check that writes in one cluster are not replicated to another cluster.","134027","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_replication","",""
"Delete headless service, verify error state, recreate, and recover.","27637","test_headless_service_error_and_recovery","tests.integration","2026-08-24","passed","2026-08-24","","test_headless_service","",""
"","30185","test_switchover_sync_standby","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Test data persists through a graceful restart.","19172","test_persist_data_through_graceful_restart","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","0","test_pitr_backup_aws","tests.integration","2026-08-24","skipped","2026-08-24","","test_backups_pitr_aws","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","0","test_pitr_backup_gcp","tests.integration","2026-08-24","skipped","2026-08-24","","test_backups_pitr_gcp","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","605985","test_backup_ceph","tests.integration","2026-08-24","passed","2026-08-24","","test_backups_ceph","",""
"Test that there is read-only endpoint in a scaled up cluster.","180249","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-08-24","passed","2026-08-24","","test_new_relations_1","",""
"","32","test_labels_consistency_across_pods[0]","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Test that's possible to change PostgreSQL parameters.","64163","test_postgresql_parameters_change","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
        charm: `charm` fixture
    ","438469","test_finos_waltz_db","tests.integration","2026-08-24","passed","2026-08-24","","test_db","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-08-24","skipped","2026-08-24","","test_backups_gcp","",""
"","42118","test_application_removal","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Test basic functionality of database relation interface.","200891","test_database_deploy_clientapps","tests.integration.new_relations","2026-08-24","passed","2026-08-24","","test_new_relations_2","",""
"Build and deploy a PostgreSQL cluster and a test application.","209920","test_deploy","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_restart","",""
"Test that the relation can be broken and re-established.","0","test_reestablish_relation","tests.integration.ha_tests","2026-08-24","skipped","2026-08-24","","test_async_replication","",""
"","40494","test_constant","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_synchronous_policy","",""
"Write to primary, read data from secondaries (check consistency).","15450","test_consistency","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_replication","",""
"Test data persists through a failure.","93067","test_persist_data_through_failure","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-08-24","skipped","2026-08-24","","test_wrong_arch","",""
"Redeploy the charm in the same model to test that it works.","151432","test_redeploy_charm_same_model","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"","2050","test_settings_are_correct[1]","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Test restart of all the units simultaneously.","113770","test_restart","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_restart","",""
"","157576","test_remove_tls","tests.integration","2026-08-24","passed","2026-08-24","","test_tls","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","65370","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_self_healing_1","",""
"Kill primary unit, check reelection.","80774","test_reelection","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_replication","",""
"","338410","test_fail_and_rollback","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_upgrade","",""
"Tries deploying an arm64 charm on amd64 host.","60600","test_arm_charm_on_amd_host","tests.integration","2026-08-24","passed","2026-08-24","","test_wrong_arch","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-24","skipped","2026-08-24","","test_rollback_to_master_label","",""
"","0","test_delete_pod","tests.integration","2026-08-24","skipped","2026-08-24","","test_backups_gcp","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","185996","test_deploy_latest","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_upgrade","",""
"Test that check relation data.","285134","test_relations","tests.integration.new_relations","2026-08-24","passed","2026-08-24","","test_relations_coherence","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2456","test_password_from_secret_same_as_cli","tests.integration","2026-08-24","passed","2026-08-24","","test_password_rotation","",""
"","209629","test_pg_hba","tests.integration","2026-08-24","passed","2026-08-24","","test_pg_hba","",""
"Test that the pre-upgrade-check action runs successfully.","8221","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_upgrade_from_stable","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","42852","test_deploy_without_trust","tests.integration","2026-08-24","passed","2026-08-24","","test_trust","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","2026-08-24","skipped","2026-08-24","","test_rollback_to_master_label","",""
"","276175","test_extensions_blocking","tests.integration","2026-08-24","passed","2026-08-24","","test_db","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","71806","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"","2068","test_settings_are_correct[0]","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","0","test_backup_aws","tests.integration","2026-08-24","skipped","2026-08-24","","test_backups_aws","",""
"Test that the user is removed when the relation is broken.","45680","test_relation_broken","tests.integration.new_relations","2026-08-24","passed","2026-08-24","","test_new_relations_1","",""
"Test that user can't connect with empty password.","2042","test_db_connection_with_empty_password","tests.integration","2026-08-24","passed","2026-08-24","","test_password_rotation","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","28967","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_self_healing_1","",""
"","81685","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_self_healing_1","",""
"Test that a relation with no database name doesn't block the charm.","55977","test_relation_with_no_database_name","tests.integration.new_relations","2026-08-24","passed","2026-08-24","","test_new_relations_1","",""
"Test async replication between two PostgreSQL clusters.","243840","test_async_replication","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_async_replication","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","31698","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_self_healing_1","",""
"","90399","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_self_healing_1","",""
"Test worker process configuration parameters are applied correctly.","47676","test_worker_process_configs","tests.integration","2026-08-24","passed","2026-08-24","","test_config","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","208571","test_plugins","tests.integration","2026-08-24","passed","2026-08-24","","test_plugins","",""
"Tests that an automatic failover is triggered after an issue happens in the leader.","20186","test_automatic_failover_after_leader_issue","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"","39065","test_majority","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_synchronous_policy","",""
"Test switching over to the second cluster.","186836","test_switchover","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_async_replication","",""
"Test that an application can connect to different clusters of the same database.","119349","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-08-24","passed","2026-08-24","","test_new_relations_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","41788","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_self_healing_1","",""
"Test that in general, there is no change when password validation fails.","12561","test_no_password_change_on_invalid_password","tests.integration","2026-08-24","passed","2026-08-24","","test_password_rotation","",""
"","52","test_database_is_up[0]","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-24","skipped","2026-08-24","","test_upgrade_to_primary_label","",""
"Test that async replication fails over correctly.","0","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","2026-08-24","skipped","2026-08-24","","test_async_replication","",""
"Build and deploy three units of PostgreSQL.","73661","test_build_and_deploy","tests.integration","2026-08-24","passed","2026-08-24","","test_ldap","",""
"","36","test_database_is_up[2]","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"","419648","test_discourse","tests.integration.new_relations","2026-08-24","passed","2026-08-24","","test_new_relations_2","",""
"","128732","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","2026-08-24","passed","2026-08-24","","test_relations","",""
"Deploy both charms (application and database) to use in the tests.","79811","test_deploy_charms","tests.integration.relations","2026-08-24","passed","2026-08-24","","test_relations","",""
"","0","test_block_on_missing_region","tests.integration","2026-08-24","skipped","2026-08-24","","test_backups_gcp","",""
"Scale the database to zero units and scale up again.","209878","test_scaling_to_zero","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_self_healing_2","",""
"Test the audit plugin.","139966","test_audit_plugin","tests.integration","2026-08-24","passed","2026-08-24","","test_audit","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","111287","test_trust_blocked_deployment","tests.integration","2026-08-24","passed","2026-08-24","","test_trust","",""
"","32","test_labels_consistency_across_pods[2]","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"","83841","test_freeze_db_process[postgres]","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_self_healing_1","",""
"","76461","test_roles_blocking","tests.integration","2026-08-24","passed","2026-08-24","","test_db","",""
"Test that the admin role gives access to all the databases.","145703","test_admin_role","tests.integration.new_relations","2026-08-24","passed","2026-08-24","","test_new_relations_1","",""
"Build and deploy three unit of PostgreSQL.","212461","test_build_and_deploy","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_self_healing_2","",""
"","72","test_application_created_required_resources","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"","285639","test_upgrade_from_edge","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_upgrade","",""
"Test wal_compression configuration parameter.","49094","test_wal_compression_config","tests.integration","2026-08-24","passed","2026-08-24","","test_config","",""
"Build and deploy three units of PostgreSQL.","6925","test_build_and_deploy","tests.integration","2026-08-24","passed","2026-08-24","","test_tls","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","0","test_backup_gcp","tests.integration","2026-08-24","skipped","2026-08-24","","test_backups_gcp","",""
"Test promoting the standby cluster.","22125","test_promote_standby","tests.integration.ha_tests","2026-08-24","broken","2026-08-24","","test_async_replication","",""
"Build and deploy three unit of PostgreSQL.","273161","test_build_and_deploy","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_self_healing_1","",""
"Test that an application can request additional databases using the same interface.","81986","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-24","passed","2026-08-24","","test_new_relations_1","",""
"","126","test_exporter_is_up[1]","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","227147","test_mattermost_db","tests.integration","2026-08-24","failed","2026-08-24","","test_tls","",""
"Test application deploy in dirty environment with garbage storage from another application.","584691","test_app_resources_conflicts","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_smoke","",""
"Test charm deploy in dirty environment with garbage storage.","103738","test_app_garbage_ignorance","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_smoke","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-24","skipped","2026-08-24","","test_charm","",""
"Test updating from stable channel.","283687","test_upgrade_from_stable","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_upgrade_from_stable","",""
"","107","test_exporter_is_up[0]","tests.integration","2026-08-24","passed","2026-08-24","","test_charm","",""
"Test that the pre-upgrade-check action runs successfully.","8160","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_upgrade","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","187810","test_deploy_stable","tests.integration.ha_tests","2026-08-24","passed","2026-08-24","","test_upgrade_from_stable","",""
"","270246","test_invalid_extra_user_roles","tests.integration.new_relations","2026-08-24","passed","2026-08-24","","test_new_relations_1","",""
