"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","33294","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_self_healing_1","",""
"Tests deploying and relating to the Indico charm.","229550","test_indico_datatabase","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_2","",""
"Test that's possible to change PostgreSQL parameters.","73118","test_postgresql_parameters_change","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","77302","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Test basic functionality of database relation interface.","182026","test_database_deploy_clientapps","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_2","",""
"Test the audit plugin.","159629","test_audit_plugin","tests.integration","2026-08-16","passed","2026-08-16","","test_audit","",""
"Build and deploy the charm and saturate its pgdata volume.","633126","test_filling_and_emptying_pgdata_storage","tests.integration","2026-08-16","passed","2026-08-16","","test_storage","",""
"Test that passwords don't get exposed on postgresql logs.","1005","test_no_password_exposed_on_logs","tests.integration","2026-08-16","passed","2026-08-16","","test_password_rotation","",""
"","0","test_block_on_missing_region","tests.integration","2026-08-16","skipped","2026-08-16","","test_backups_gcp","",""
"","267431","test_upgrade_from_edge","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_upgrade","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-16","skipped","2026-08-16","","test_charm","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","136397","test_plugin_objects","tests.integration","2026-08-16","passed","2026-08-16","","test_plugins","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-08-16","skipped","2026-08-16","","test_wrong_arch","",""
"Tries deploying an arm64 charm on amd64 host.","63127","test_arm_charm_on_amd_host","tests.integration","2026-08-16","passed","2026-08-16","","test_wrong_arch","",""
"Test that the user is removed when the relation is broken.","45338","test_relation_broken","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_1","",""
"Test that user can't connect with empty password.","2045","test_db_connection_with_empty_password","tests.integration","2026-08-16","passed","2026-08-16","","test_password_rotation","",""
"","80301","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_self_healing_1","",""
"","76563","test_remove_tls","tests.integration","2026-08-16","passed","2026-08-16","","test_tls","",""
"","0","test_delete_pod","tests.integration","2026-08-16","skipped","2026-08-16","","test_backups_gcp","",""
"Build and deploy three units of PostgreSQL.","73385","test_build_and_deploy","tests.integration","2026-08-16","passed","2026-08-16","","test_ldap","",""
"","99029","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_self_healing_1","",""
"Test that the relation can be broken and re-established.","146709","test_reestablish_relation","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_async_replication","",""
"","24","test_labels_consistency_across_pods[1]","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Test data persists through a graceful restart.","19202","test_persist_data_through_graceful_restart","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","156781","test_deploy_latest","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_upgrade","",""
"","19143","test_switchover_sync_standby","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","192044","test_deploy_stable","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_upgrade_from_stable","",""
"Build and deploy three unit of PostgreSQL.","153379","test_build_and_deploy","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_synchronous_policy","",""
"Test data is replicated to new units after a scale up.","239975","test_scale_down_and_up","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"","15220","test_default_all","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_synchronous_policy","",""
"Test that async replication fails over correctly.","81969","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_async_replication","",""
"Test updating from stable channel.","293925","test_upgrade_from_stable","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_upgrade_from_stable","",""
"","353368","test_discourse","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_2","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","0","test_pitr_backup_gcp","tests.integration","2026-08-16","skipped","2026-08-16","","test_backups_pitr_gcp","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","0","test_backup_aws","tests.integration","2026-08-16","skipped","2026-08-16","","test_backups_aws","",""
"","347516","test_tls","tests.integration","2026-08-16","passed","2026-08-16","","test_tls","",""
"Build the charm and deploy it.","157686","test_deploy_active","tests.integration","2026-08-16","passed","2026-08-16","","test_password_rotation","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","68656","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_self_healing_1","",""
"","288498","test_extensions_blocking","tests.integration","2026-08-16","passed","2026-08-16","","test_db","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-08-16","skipped","2026-08-16","","test_backups_gcp","",""
"Test superuser actions and the request for more permissions.","736","test_user_with_extra_roles","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_1","",""
"Test wal_compression configuration parameter.","51193","test_wal_compression_config","tests.integration","2026-08-16","passed","2026-08-16","","test_config","",""
"","86372","test_freeze_db_process[postgres]","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_self_healing_1","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","0","test_backup_gcp","tests.integration","2026-08-16","skipped","2026-08-16","","test_backups_gcp","",""
"Tests that an automatic failover is triggered after an issue happens in the leader.","20252","test_automatic_failover_after_leader_issue","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
        charm: `charm` fixture
    ","432461","test_finos_waltz_db","tests.integration","2026-08-16","passed","2026-08-16","","test_db","",""
"","2063","test_settings_are_correct[0]","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"","25","test_labels_consistency_across_pods[0]","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Test restart of all the units simultaneously.","110306","test_restart","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_restart","",""
"Test that the pre-upgrade-check action runs successfully.","9354","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_upgrade_from_stable","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","640870","test_backup_ceph","tests.integration","2026-08-16","passed","2026-08-16","","test_backups_ceph","",""
"Test data persists through a failure.","93124","test_persist_data_through_failure","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Deploy both charms (application and database) to use in the tests.","76189","test_deploy_charms","tests.integration.relations","2026-08-16","passed","2026-08-16","","test_relations","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","148700","test_build_and_deploy","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","187643","test_plugins","tests.integration","2026-08-16","passed","2026-08-16","","test_plugins","",""
"","43","test_application_created_required_resources","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"","18","test_database_is_up[2]","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","47363","test_deploy_without_trust","tests.integration","2026-08-16","passed","2026-08-16","","test_trust","",""
"","82998","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_self_healing_1","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","150537","test_trust_blocked_deployment","tests.integration","2026-08-16","passed","2026-08-16","","test_trust","",""
"","0","test_upgrade","tests.integration.ha_tests","2026-08-16","skipped","2026-08-16","","test_upgrade_to_primary_label","",""
"Test that there is read-only endpoint in a scaled up cluster.","156925","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_1","",""
"","81155","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_self_healing_1","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-16","skipped","2026-08-16","","test_backups_gcp","",""
"Test that two different application connect to the database with different credentials.","93174","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_1","",""
"Test worker process configuration parameters are applied correctly.","46632","test_worker_process_configs","tests.integration","2026-08-16","passed","2026-08-16","","test_config","",""
"","40642","test_majority","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_synchronous_policy","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","733985","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-08-16","failed","2026-08-16","","test_self_healing_1","",""
"Test that the admin role gives access to all the databases.","117354","test_admin_role","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_1","",""
"","16","test_labels_consistency_across_pods[2]","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","194040","test_build_and_deploy","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_replication","",""
"","48799","test_glauth_integration","tests.integration","2026-08-16","broken","2026-08-16","","test_ldap","",""
"Build and deploy three unit of PostgreSQL.","210484","test_build_and_deploy","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_self_healing_2","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2455","test_password_from_secret_same_as_cli","tests.integration","2026-08-16","passed","2026-08-16","","test_password_rotation","",""
"Test that a relation with no database name doesn't block the charm.","50935","test_relation_with_no_database_name","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_1","",""
"Test that a previously broken relation would be functional if restored.","84655","test_restablish_relation","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_1","",""
"","195673","test_pg_hba","tests.integration","2026-08-16","passed","2026-08-16","","test_pg_hba","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","0","test_pitr_backup_aws","tests.integration","2026-08-16","skipped","2026-08-16","","test_backups_pitr_aws","",""
"","41130","test_constant","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_synchronous_policy","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","31655","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_self_healing_1","",""
"Remove unit with force while storage is alive.","104894","test_app_force_removal","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_smoke","",""
"Test that an application can connect to different clusters of the same database.","80610","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_1","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","269100","test_deploy_async_replication_setup","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_async_replication","",""
"Check that writes in one cluster are not replicated to another cluster.","141252","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_replication","",""
"","42615","test_application_removal","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Test switching over to the second cluster.","179851","test_switchover","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_async_replication","",""
"","52","test_exporter_is_up[2]","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Test that the pre-upgrade-check action runs successfully.","8199","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_upgrade","",""
"","91370","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_self_healing_1","",""
"","79016","test_roles_blocking","tests.integration","2026-08-16","passed","2026-08-16","","test_db","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","30481","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_self_healing_1","",""
"Build and deploy a PostgreSQL cluster and a test application.","171623","test_deploy","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_restart","",""
"Delete headless service, verify error state, recreate, and recover.","33476","test_headless_service_error_and_recovery","tests.integration","2026-08-16","passed","2026-08-16","","test_headless_service","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-16","skipped","2026-08-16","","test_upgrade_to_primary_label","",""
"Test that the password can't be set to an empty string.","8156","test_empty_password","tests.integration","2026-08-16","passed","2026-08-16","","test_password_rotation","",""
"Tests that the cluster maintains a primary after the primary is deleted.","62215","test_cluster_is_stable_after_leader_deletion","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"","20","test_database_is_up[0]","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","99636","test_config_parameters","tests.integration","2026-08-16","passed","2026-08-16","","test_config","",""
"Test that async replication fails back correctly.","83348","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_async_replication","",""
"Test basic functionality of database relation interface.","263511","test_database_relation_with_charm_libraries","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_new_relations_1","",""
"Deploy the charm and wait for active/idle.","158635","test_deploy","tests.integration","2026-08-16","passed","2026-08-16","","test_headless_service","",""
"Test charm deploy in dirty environment with garbage storage.","100459","test_app_garbage_ignorance","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_smoke","",""
"Test promoting the standby cluster.","73945","test_promote_standby","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_async_replication","",""
"Build and deploy three units of PostgreSQL.","6938","test_build_and_deploy","tests.integration","2026-08-16","passed","2026-08-16","","test_tls","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","2026-08-16","skipped","2026-08-16","","test_rollback_to_master_label","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","1780808","test_pitr_backup_ceph","tests.integration","2026-08-16","passed","2026-08-16","","test_backups_pitr_ceph","",""
"","20","test_database_is_up[1]","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Kill primary unit, check reelection.","83827","test_reelection","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_replication","",""
"Test async replication between two PostgreSQL clusters.","237383","test_async_replication","tests.integration.ha_tests","2026-08-16","passed","2026-08-16","","test_async_replication","",""
"Redeploy the charm in the same model to test that it works.","146626","test_redeploy_charm_same_model","tests.integration","2026-08-16","passed","2026-08-16","","test_charm","",""
"Test that check relation data.","279017","test_relations","tests.integration.new_relations","2026-08-16","passed","2026-08-16","","test_relations_coherence","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","150456","test_mattermost_db","tests.integration","2026-08-16","passed","2026-08-16","","test_tls","",""
