"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","","test_pitr_backup_ceph","tests.integration","","unknown","","","test_backups_pitr_ceph","",""
"Test data persists through a graceful restart.","19163","test_persist_data_through_graceful_restart","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-08-08","skipped","2026-08-08","","test_self_healing_1","",""
"","69542","test_roles_blocking","tests.integration","2026-08-08","passed","2026-08-08","","test_db","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","72640","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"","2049","test_settings_are_correct[2]","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Test password rotation action.","152636","test_password_rotation","tests.integration","2026-08-08","passed","2026-08-08","","test_password_rotation","",""
"Kill primary unit, check reelection.","84864","test_reelection","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_replication","",""
"Delete headless service, verify error state, recreate, and recover.","29668","test_headless_service_error_and_recovery","tests.integration","2026-08-08","passed","2026-08-08","","test_headless_service","",""
"Build and deploy a PostgreSQL cluster and a test application.","226026","test_deploy","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_restart","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","365115","test_trust_blocked_deployment","tests.integration","2026-08-08","passed","2026-08-08","","test_trust","",""
"","54","test_exporter_is_up[1]","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"","41053","test_majority","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_synchronous_policy","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","417811","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-08","failed","2026-08-08","","test_self_healing_1","",""
"Tests that the cluster maintains a primary after the primary is deleted.","61339","test_cluster_is_stable_after_leader_deletion","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"","21","test_labels_consistency_across_pods[1]","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","59499","test_deploy_without_trust","tests.integration","2026-08-08","passed","2026-08-08","","test_trust","",""
"Test that's possible to change PostgreSQL parameters.","70396","test_postgresql_parameters_change","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","0","test_pitr_backup_aws","tests.integration","2026-08-08","skipped","2026-08-08","","test_backups_pitr_aws","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
        charm: `charm` fixture
    ","394251","test_finos_waltz_db","tests.integration","2026-08-08","passed","2026-08-08","","test_db","",""
"","302766","test_invalid_extra_user_roles","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"","85212","test_remove_tls","tests.integration","2026-08-08","passed","2026-08-08","","test_tls","",""
"Tries deploying an arm64 charm on amd64 host.","51655","test_arm_charm_on_amd_host","tests.integration","2026-08-08","passed","2026-08-08","","test_wrong_arch","",""
"Test that async replication works when scaling the clusters.","462087","test_scaling","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_async_replication","",""
"","2052","test_settings_are_correct[1]","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Build and deploy the charm and saturate its pgdata volume.","600731","test_filling_and_emptying_pgdata_storage","tests.integration","2026-08-08","passed","2026-08-08","","test_storage","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","184787","test_deploy_stable","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_upgrade_from_stable","",""
"","0","test_upgrade","tests.integration.ha_tests","2026-08-08","skipped","2026-08-08","","test_upgrade_to_primary_label","",""
"","0","test_block_on_missing_region","tests.integration","2026-08-08","skipped","2026-08-08","","test_backups_gcp","",""
"Test that a previously broken relation would be functional if restored.","110131","test_restablish_relation","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"","21","test_database_is_up[2]","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Build the charm and deploy it.","198970","test_deploy_active","tests.integration","2026-08-08","passed","2026-08-08","","test_password_rotation","",""
"Tests deploying and relating to the Indico charm.","235958","test_indico_datatabase","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_2","",""
"","52","test_exporter_is_up[0]","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Test that the pre-upgrade-check action runs successfully.","10214","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_upgrade_from_stable","",""
"","389514","test_discourse","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_2","",""
"Remove unit with force while storage is alive.","90255","test_app_force_removal","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_smoke","",""
"Test that user can't connect with empty password.","2063","test_db_connection_with_empty_password","tests.integration","2026-08-08","passed","2026-08-08","","test_password_rotation","",""
"Test that an application can connect to different clusters of the same database.","127536","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-08","skipped","2026-08-08","","test_self_healing_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-08","skipped","2026-08-08","","test_self_healing_1","",""
"","362064","test_tls","tests.integration","2026-08-08","passed","2026-08-08","","test_tls","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-08-08","skipped","2026-08-08","","test_backups_gcp","",""
"","20","test_database_is_up[0]","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Test that two different application connect to the database with different credentials.","93757","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"Test that the password can't be set to an empty string.","6108","test_empty_password","tests.integration","2026-08-08","passed","2026-08-08","","test_password_rotation","",""
"Test that an application can request additional databases using the same interface.","100377","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2393","test_password_from_secret_same_as_cli","tests.integration","2026-08-08","passed","2026-08-08","","test_password_rotation","",""
"Deploy the charm and wait for active/idle.","190642","test_deploy","tests.integration","2026-08-08","passed","2026-08-08","","test_headless_service","",""
"","48","test_exporter_is_up[2]","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","145592","test_plugin_objects","tests.integration","2026-08-08","passed","2026-08-08","","test_plugins","",""
"","83001","test_freeze_db_process[postgres]","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_self_healing_1","",""
"Test application deploy in dirty environment with garbage storage from another application.","584302","test_app_resources_conflicts","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_smoke","",""
"Test that passwords don't get exposed on postgresql logs.","862","test_no_password_exposed_on_logs","tests.integration","2026-08-08","passed","2026-08-08","","test_password_rotation","",""
"Test data is replicated to new units after a scale up.","234086","test_scale_down_and_up","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Test switching over to the second cluster.","149410","test_switchover","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_async_replication","",""
"","0","test_delete_pod","tests.integration","2026-08-08","skipped","2026-08-08","","test_backups_gcp","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-08","skipped","2026-08-08","","test_charm","",""
"Test that an application can connect to different clusters of the same database.","116913","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"","344209","test_fail_and_rollback","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_upgrade","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-08","skipped","2026-08-08","","test_self_healing_1","",""
"","131525","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","2026-08-08","passed","2026-08-08","","test_relations","",""
"Test data persists through a failure.","93045","test_persist_data_through_failure","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"","232055","test_glauth_integration","tests.integration","2026-08-08","passed","2026-08-08","","test_ldap","",""
"Scale the database to zero units and scale up again.","213961","test_scaling_to_zero","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_self_healing_2","",""
"","15293","test_default_all","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_synchronous_policy","",""
"Build and deploy three unit of PostgreSQL.","156802","test_build_and_deploy","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_synchronous_policy","",""
"Test async replication between two PostgreSQL clusters.","212492","test_async_replication","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_async_replication","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","0","test_pitr_backup_gcp","tests.integration","2026-08-08","skipped","2026-08-08","","test_backups_pitr_gcp","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","172084","test_mattermost_db","tests.integration","2026-08-08","passed","2026-08-08","","test_tls","",""
"Test the audit plugin.","139784","test_audit_plugin","tests.integration","2026-08-08","passed","2026-08-08","","test_audit","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","89996","test_config_parameters","tests.integration","2026-08-08","passed","2026-08-08","","test_config","",""
"Test that the user is removed when the relation is broken.","47352","test_relation_broken","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","2026-08-08","skipped","2026-08-08","","test_rollback_to_master_label","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","238329","test_deploy_async_replication_setup","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_async_replication","",""
"Test that there is read-only endpoint in a scaled up cluster.","209179","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-08","skipped","2026-08-08","","test_backups_gcp","",""
"Build and deploy three unit of PostgreSQL.","229669","test_build_and_deploy","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_self_healing_2","",""
"","39604","test_application_removal","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"","89972","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_self_healing_1","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-08","skipped","2026-08-08","","test_rollback_to_master_label","",""
"Tests that an automatic failover is triggered after an issue happens in the leader.","19129","test_automatic_failover_after_leader_issue","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Test that the admin role gives access to all the databases.","150030","test_admin_role","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"Test basic functionality of database relation interface.","156303","test_database_deploy_clientapps","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_2","",""
"Test basic functionality of database relation interface.","287962","test_database_relation_with_charm_libraries","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"Test superuser actions and the request for more permissions.","764","test_user_with_extra_roles","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"","208514","test_pg_hba","tests.integration","2026-08-08","passed","2026-08-08","","test_pg_hba","",""
"Deploy both charms (application and database) to use in the tests.","80208","test_deploy_charms","tests.integration.relations","2026-08-08","passed","2026-08-08","","test_relations","",""
"","93775","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_self_healing_1","",""
"","19","test_database_is_up[1]","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","183641","test_deploy_latest","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_upgrade","",""
"Test worker process configuration parameters are applied correctly.","46556","test_worker_process_configs","tests.integration","2026-08-08","passed","2026-08-08","","test_config","",""
"","20126","test_switchover_sync_standby","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Test promoting the standby cluster.","56300","test_promote_standby","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_async_replication","",""
"Test that a relation with no database name doesn't block the charm.","62503","test_relation_with_no_database_name","tests.integration.new_relations","2026-08-08","passed","2026-08-08","","test_new_relations_1","",""
"Test updating from stable channel.","293174","test_upgrade_from_stable","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_upgrade_from_stable","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","2026-08-08","skipped","2026-08-08","","test_self_healing_1","",""
"","262910","test_extensions_blocking","tests.integration","2026-08-08","passed","2026-08-08","","test_db","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","190062","test_plugins","tests.integration","2026-08-08","passed","2026-08-08","","test_plugins","",""
"","274107","test_upgrade_from_edge","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_upgrade","",""
"Redeploy the charm in the same model to test that it works.","138981","test_redeploy_charm_same_model","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Test wal_compression configuration parameter.","50594","test_wal_compression_config","tests.integration","2026-08-08","passed","2026-08-08","","test_config","",""
"Build and deploy three unit of PostgreSQL.","194897","test_build_and_deploy","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_replication","",""
"Test charm deploy in dirty environment with garbage storage.","95348","test_app_garbage_ignorance","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_smoke","",""
"","80703","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_self_healing_1","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","604553","test_backup_ceph","tests.integration","2026-08-08","passed","2026-08-08","","test_backups_ceph","",""
"","2056","test_settings_are_correct[0]","tests.integration","2026-08-08","passed","2026-08-08","","test_charm","",""
"Check that writes in one cluster are not replicated to another cluster.","143704","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-08-08","passed","2026-08-08","","test_replication","",""
