"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test worker process configuration parameters are applied correctly.","47555","test_worker_process_configs","tests.integration","2026-08-05","passed","2026-08-05","","test_config","",""
"Test that an application can request additional databases using the same interface.","80981","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_new_relations_1","",""
"Write to primary, read data from secondaries (check consistency).","15515","test_consistency","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-05","skipped","2026-08-05","","test_rollback_to_master_label","",""
"Kill primary unit, check reelection.","88566","test_reelection","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_replication","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","1818712","test_pitr_backup_ceph","tests.integration","2026-08-05","passed","2026-08-05","","test_backups_pitr_ceph","",""
"Build and deploy three unit of PostgreSQL.","205788","test_build_and_deploy","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_synchronous_policy","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","114562","test_trust_blocked_deployment","tests.integration","2026-08-05","passed","2026-08-05","","test_trust","",""
"Test that async replication fails back correctly.","83500","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_async_replication","",""
"Build and deploy the charm and saturate its pgdata volume.","625975","test_filling_and_emptying_pgdata_storage","tests.integration","2026-08-05","passed","2026-08-05","","test_storage","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","183306","test_plugins","tests.integration","2026-08-05","passed","2026-08-05","","test_plugins","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","0","test_pitr_backup_aws","tests.integration","2026-08-05","skipped","2026-08-05","","test_backups_pitr_aws","",""
"Test that async replication fails over correctly.","84357","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_async_replication","",""
"Test that check relation data.","262077","test_relations","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_relations_coherence","",""
"Test restart of all the units simultaneously.","137203","test_restart","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_restart","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-08-05","skipped","2026-08-05","","test_wrong_arch","",""
"","385958","test_discourse","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_new_relations_2","",""
"Test that the admin role gives access to all the databases.","146114","test_admin_role","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_new_relations_1","",""
"Test superuser actions and the request for more permissions.","775","test_user_with_extra_roles","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_new_relations_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","28776","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_self_healing_1","",""
"Remove unit with force while storage is alive.","103337","test_app_force_removal","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_smoke","",""
"Test updating from stable channel.","267842","test_upgrade_from_stable","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_upgrade_from_stable","",""
"Delete headless service, verify error state, recreate, and recover.","28715","test_headless_service_error_and_recovery","tests.integration","2026-08-05","passed","2026-08-05","","test_headless_service","",""
"","78661","test_roles_blocking","tests.integration","2026-08-05","passed","2026-08-05","","test_db","",""
"","373117","test_tls","tests.integration","2026-08-05","passed","2026-08-05","","test_tls","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","40014","test_deploy_without_trust","tests.integration","2026-08-05","passed","2026-08-05","","test_trust","",""
"","203730","test_pg_hba","tests.integration","2026-08-05","passed","2026-08-05","","test_pg_hba","",""
"","43240","test_constant","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_synchronous_policy","",""
"","42231","test_majority","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_synchronous_policy","",""
"Test that a previously broken relation would be functional if restored.","100793","test_restablish_relation","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_new_relations_1","",""
"Test application deploy in dirty environment with garbage storage from another application.","575074","test_app_resources_conflicts","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_smoke","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","2026-08-05","skipped","2026-08-05","","test_self_healing_1","",""
"Test data persists through a graceful restart.","19169","test_persist_data_through_graceful_restart","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2435","test_password_from_secret_same_as_cli","tests.integration","2026-08-05","passed","2026-08-05","","test_password_rotation","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","2026-08-05","skipped","2026-08-05","","test_rollback_to_master_label","",""
"Test async replication between two PostgreSQL clusters.","211931","test_async_replication","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_async_replication","",""
"Test that the pre-upgrade-check action runs successfully.","9336","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_upgrade","",""
"Test that async replication works when scaling the clusters.","611192","test_scaling","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_async_replication","",""
"","57","test_application_created_required_resources","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"","44","test_database_is_up[0]","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"","298684","test_glauth_integration","tests.integration","2026-08-05","passed","2026-08-05","","test_ldap","",""
"Build and deploy a PostgreSQL cluster and a test application.","270683","test_deploy","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_restart","",""
"","31","test_labels_consistency_across_pods[0]","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","140993","test_plugin_objects","tests.integration","2026-08-05","passed","2026-08-05","","test_plugins","",""
"Build and deploy three unit of PostgreSQL.","236173","test_build_and_deploy","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_self_healing_1","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","227990","test_deploy_latest","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_upgrade","",""
"Tries deploying an arm64 charm on amd64 host.","52819","test_arm_charm_on_amd_host","tests.integration","2026-08-05","passed","2026-08-05","","test_wrong_arch","",""
"Test that in general, there is no change when password validation fails.","11594","test_no_password_change_on_invalid_password","tests.integration","2026-08-05","passed","2026-08-05","","test_password_rotation","",""
"Scale the database to zero units and scale up again.","191778","test_scaling_to_zero","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_self_healing_2","",""
"","155911","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","2026-08-05","passed","2026-08-05","","test_relations","",""
"","3065","test_settings_are_correct[0]","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"","83075","test_freeze_db_process[postgres]","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_self_healing_1","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
        charm: `charm` fixture
    ","430227","test_finos_waltz_db","tests.integration","2026-08-05","passed","2026-08-05","","test_db","",""
"","15227","test_default_all","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_synchronous_policy","",""
"","86346","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_self_healing_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","30687","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_self_healing_1","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","95059","test_config_parameters","tests.integration","2026-08-05","passed","2026-08-05","","test_config","",""
"","96","test_exporter_is_up[2]","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"Redeploy the charm in the same model to test that it works.","140436","test_redeploy_charm_same_model","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"","127","test_exporter_is_up[0]","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"Test that an application can connect to different clusters of the same database.","109631","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_new_relations_1","",""
"Test basic functionality of database relation interface.","282164","test_database_relation_with_charm_libraries","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_new_relations_1","",""
"Build and deploy three units of PostgreSQL.","9664","test_build_and_deploy","tests.integration","2026-08-05","passed","2026-08-05","","test_tls","",""
"Build the charm and deploy it.","153915","test_deploy_active","tests.integration","2026-08-05","passed","2026-08-05","","test_password_rotation","",""
"Check that writes in one cluster are not replicated to another cluster.","139757","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_replication","",""
"","2050","test_settings_are_correct[1]","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"","0","test_block_on_missing_region","tests.integration","2026-08-05","skipped","2026-08-05","","test_backups_gcp","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-05","skipped","2026-08-05","","test_upgrade_to_primary_label","",""
"","89886","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_self_healing_1","",""
"Test password rotation action.","156882","test_password_rotation","tests.integration","2026-08-05","passed","2026-08-05","","test_password_rotation","",""
"Test basic functionality of database relation interface.","158994","test_database_deploy_clientapps","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_new_relations_2","",""
"","356377","test_fail_and_rollback","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_upgrade","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","0","test_pitr_backup_gcp","tests.integration","2026-08-05","skipped","2026-08-05","","test_backups_pitr_gcp","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","42295","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_self_healing_1","",""
"Test that user can't connect with empty password.","2043","test_db_connection_with_empty_password","tests.integration","2026-08-05","passed","2026-08-05","","test_password_rotation","",""
"","82640","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_self_healing_1","",""
"Test that the relation can be broken and re-established.","140844","test_reestablish_relation","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_async_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","167381","test_deploy_stable","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_upgrade_from_stable","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-08-05","skipped","2026-08-05","","test_backups_gcp","",""
"","49","test_database_is_up[2]","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","630988","test_backup_ceph","tests.integration","2026-08-05","passed","2026-08-05","","test_backups_ceph","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","147116","test_build_and_deploy","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-05","skipped","2026-08-05","","test_backups_gcp","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","638980","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-08-05","failed","2026-08-05","","test_self_healing_1","",""
"Build and deploy three units of PostgreSQL.","74113","test_build_and_deploy","tests.integration","2026-08-05","passed","2026-08-05","","test_ldap","",""
"","0","test_delete_pod","tests.integration","2026-08-05","skipped","2026-08-05","","test_backups_gcp","",""
"Test that the password can't be set to an empty string.","8121","test_empty_password","tests.integration","2026-08-05","passed","2026-08-05","","test_password_rotation","",""
"Test that passwords don't get exposed on postgresql logs.","1087","test_no_password_exposed_on_logs","tests.integration","2026-08-05","passed","2026-08-05","","test_password_rotation","",""
"Test data persists through a failure.","93057","test_persist_data_through_failure","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"Test promoting the standby cluster.","94248","test_promote_standby","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_async_replication","",""
"","274028","test_extensions_blocking","tests.integration","2026-08-05","passed","2026-08-05","","test_db","",""
"Test wal_compression configuration parameter.","50553","test_wal_compression_config","tests.integration","2026-08-05","passed","2026-08-05","","test_config","",""
"Deploy the charm and wait for active/idle.","154159","test_deploy","tests.integration","2026-08-05","passed","2026-08-05","","test_headless_service","",""
"","151076","test_remove_tls","tests.integration","2026-08-05","passed","2026-08-05","","test_tls","",""
"Test that there is read-only endpoint in a scaled up cluster.","174852","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_new_relations_1","",""
"","261126","test_invalid_extra_user_roles","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_new_relations_1","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","70862","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"","58","test_database_is_up[1]","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"Test data is replicated to new units after a scale up.","237183","test_scale_down_and_up","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","213293","test_build_and_deploy","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_self_healing_2","",""
"Test charm deploy in dirty environment with garbage storage.","92245","test_app_garbage_ignorance","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_smoke","",""
"Test that the pre-upgrade-check action runs successfully.","6119","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-05","passed","2026-08-05","","test_upgrade_from_stable","",""
"Test that's possible to change PostgreSQL parameters.","65613","test_postgresql_parameters_change","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","0","test_backup_gcp","tests.integration","2026-08-05","skipped","2026-08-05","","test_backups_gcp","",""
"Tests deploying and relating to the Indico charm.","227120","test_indico_datatabase","tests.integration.new_relations","2026-08-05","passed","2026-08-05","","test_new_relations_2","",""
"","0","test_upgrade","tests.integration.ha_tests","2026-08-05","skipped","2026-08-05","","test_upgrade_to_primary_label","",""
"Test the audit plugin.","161962","test_audit_plugin","tests.integration","2026-08-05","passed","2026-08-05","","test_audit","",""
"Tests that an automatic failover is triggered after an issue happens in the leader.","19156","test_automatic_failover_after_leader_issue","tests.integration","2026-08-05","passed","2026-08-05","","test_charm","",""
