"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","30918","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_self_healing_1","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","157880","test_build_and_deploy","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","42458","test_deploy_without_trust","tests.integration","2026-08-13","passed","2026-08-13","","test_trust","",""
"","42616","test_application_removal","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-08-13","skipped","2026-08-13","","test_backups_gcp","",""
"Write to primary, read data from secondaries (check consistency).","15470","test_consistency","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_replication","",""
"Test promoting the standby cluster.","70781","test_promote_standby","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_async_replication","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-13","skipped","2026-08-13","","test_charm","",""
"Build and deploy a PostgreSQL cluster and a test application.","156193","test_deploy","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_restart","",""
"","70557","test_roles_blocking","tests.integration","2026-08-13","passed","2026-08-13","","test_db","",""
"","2057","test_settings_are_correct[0]","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-13","skipped","2026-08-13","","test_rollback_to_master_label","",""
"","97200","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_self_healing_1","",""
"Test that an application can request additional databases using the same interface.","102888","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-13","passed","2026-08-13","","test_new_relations_1","",""
"Test that the relation can be broken and re-established.","131718","test_reestablish_relation","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_async_replication","",""
"Test that async replication works when scaling the clusters.","598372","test_scaling","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_async_replication","",""
"","413082","test_discourse","tests.integration.new_relations","2026-08-13","passed","2026-08-13","","test_new_relations_2","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
        charm: `charm` fixture
    ","428136","test_finos_waltz_db","tests.integration","2026-08-13","passed","2026-08-13","","test_db","",""
"Test password rotation action.","159063","test_password_rotation","tests.integration","2026-08-13","passed","2026-08-13","","test_password_rotation","",""
"","89080","test_freeze_db_process[postgres]","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_self_healing_1","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","192495","test_deploy_stable","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_upgrade_from_stable","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","31360","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_self_healing_1","",""
"Redeploy the charm in the same model to test that it works.","147352","test_redeploy_charm_same_model","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"","349813","test_tls","tests.integration","2026-08-13","passed","2026-08-13","","test_tls","",""
"","20192","test_switchover_sync_standby","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"","282959","test_upgrade_from_edge","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_upgrade","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-08-13","skipped","2026-08-13","","test_wrong_arch","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","273293","test_deploy_async_replication_setup","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_async_replication","",""
"","38457","test_majority","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_synchronous_policy","",""
"","37","test_application_created_required_resources","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"Test basic functionality of database relation interface.","262517","test_database_relation_with_charm_libraries","tests.integration.new_relations","2026-08-13","passed","2026-08-13","","test_new_relations_1","",""
"Test that the admin role gives access to all the databases.","144062","test_admin_role","tests.integration.new_relations","2026-08-13","passed","2026-08-13","","test_new_relations_1","",""
"","55","test_exporter_is_up[1]","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-13","skipped","2026-08-13","","test_backups_gcp","",""
"Tests deploying and relating to the Indico charm.","250741","test_indico_datatabase","tests.integration.new_relations","2026-08-13","passed","2026-08-13","","test_new_relations_2","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","75626","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"Test that a relation with no database name doesn't block the charm.","61972","test_relation_with_no_database_name","tests.integration.new_relations","2026-08-13","passed","2026-08-13","","test_new_relations_1","",""
"Tests that the cluster maintains a primary after the primary is deleted.","63517","test_cluster_is_stable_after_leader_deletion","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"","80","test_exporter_is_up[2]","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"Test restart of all the units simultaneously.","106318","test_restart","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_restart","",""
"Test that in general, there is no change when password validation fails.","11599","test_no_password_change_on_invalid_password","tests.integration","2026-08-13","passed","2026-08-13","","test_password_rotation","",""
"","279750","test_extensions_blocking","tests.integration","2026-08-13","passed","2026-08-13","","test_db","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","156764","test_mattermost_db","tests.integration","2026-08-13","passed","2026-08-13","","test_tls","",""
"Test that check relation data.","257346","test_relations","tests.integration.new_relations","2026-08-13","passed","2026-08-13","","test_relations_coherence","",""
"","26","test_labels_consistency_across_pods[0]","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"","150545","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","2026-08-13","passed","2026-08-13","","test_relations","",""
"Test that passwords don't get exposed on postgresql logs.","963","test_no_password_exposed_on_logs","tests.integration","2026-08-13","passed","2026-08-13","","test_password_rotation","",""
"","15483","test_default_all","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_synchronous_policy","",""
"","274092","test_invalid_extra_user_roles","tests.integration.new_relations","2026-08-13","passed","2026-08-13","","test_new_relations_1","",""
"","357694","test_fail_and_rollback","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_upgrade","",""
"Test data persists through a failure.","93149","test_persist_data_through_failure","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"Test data persists through a graceful restart.","19235","test_persist_data_through_graceful_restart","tests.integration","2026-08-13","passed","2026-08-13","","test_charm","",""
"Test superuser actions and the request for more permissions.","763","test_user_with_extra_roles","tests.integration.new_relations","2026-08-13","passed","2026-08-13","","test_new_relations_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","45923","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_self_healing_1","",""
"Test charm deploy in dirty environment with garbage storage.","108955","test_app_garbage_ignorance","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_smoke","",""
"Build the charm and deploy it.","152666","test_deploy_active","tests.integration","2026-08-13","passed","2026-08-13","","test_password_rotation","",""
"Build and deploy three unit of PostgreSQL.","210369","test_build_and_deploy","tests.integration.ha_tests","2026-08-13","passed","2026-08-13","","test_self_healing_1","",""
