"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","1","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-04","skipped","2026-08-04","","test_self_healing_1","",""
"","0","test_block_on_missing_region","tests.integration","2026-08-04","skipped","2026-08-04","","test_backups_gcp","",""
"","87226","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_self_healing_1","",""
"Test the audit plugin.","144098","test_audit_plugin","tests.integration","2026-08-04","passed","2026-08-04","","test_audit","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","0","test_pitr_backup_aws","tests.integration","2026-08-04","skipped","2026-08-04","","test_backups_pitr_aws","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","236623","test_mattermost_db","tests.integration","2026-08-04","failed","2026-08-04","","test_tls","",""
"Test async replication between two PostgreSQL clusters.","223908","test_async_replication","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_async_replication","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","74136","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-08-04","skipped","2026-08-04","","test_self_healing_1","",""
"Test that a previously broken relation would be functional if restored.","109439","test_restablish_relation","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_1","",""
"","205786","test_pg_hba","tests.integration","2026-08-04","passed","2026-08-04","","test_pg_hba","",""
"Test password rotation action.","151906","test_password_rotation","tests.integration","2026-08-04","passed","2026-08-04","","test_password_rotation","",""
"","40748","test_constant","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_synchronous_policy","",""
"Test that an application can connect to different clusters of the same database.","110781","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_1","",""
"Check that writes in one cluster are not replicated to another cluster.","131062","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_replication","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","264665","test_deploy_async_replication_setup","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_async_replication","",""
"Test that a relation with no database name doesn't block the charm.","61245","test_relation_with_no_database_name","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_1","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-08-04","skipped","2026-08-04","","test_wrong_arch","",""
"Test basic functionality of database relation interface.","271067","test_database_relation_with_charm_libraries","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_1","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","187120","test_deploy_latest","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_upgrade","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","42832","test_deploy_without_trust","tests.integration","2026-08-04","passed","2026-08-04","","test_trust","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","0","test_backup_aws","tests.integration","2026-08-04","skipped","2026-08-04","","test_backups_aws","",""
"","87277","test_freeze_db_process[postgres]","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_self_healing_1","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","0","test_backup_gcp","tests.integration","2026-08-04","skipped","2026-08-04","","test_backups_gcp","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","102879","test_trust_blocked_deployment","tests.integration","2026-08-04","passed","2026-08-04","","test_trust","",""
"Build and deploy three unit of PostgreSQL.","198064","test_build_and_deploy","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_self_healing_1","",""
"Test that async replication works when scaling the clusters.","631411","test_scaling","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_async_replication","",""
"","59","test_exporter_is_up[0]","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"Test data is replicated to new units after a scale up.","241305","test_scale_down_and_up","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","163658","test_build_and_deploy","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-04","skipped","2026-08-04","","test_upgrade_to_primary_label","",""
"","149550","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","2026-08-04","passed","2026-08-04","","test_relations","",""
"Test that an application can request additional databases using the same interface.","105307","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_1","",""
"Redeploy the charm in the same model to test that it works.","157754","test_redeploy_charm_same_model","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-04","skipped","2026-08-04","","test_backups_gcp","",""
"","2051","test_settings_are_correct[2]","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"Tests that an automatic failover is triggered after an issue happens in the leader.","19187","test_automatic_failover_after_leader_issue","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"Test that check relation data.","292619","test_relations","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_relations_coherence","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","152909","test_plugin_objects","tests.integration","2026-08-04","passed","2026-08-04","","test_plugins","",""
"Test that the pre-upgrade-check action runs successfully.","8176","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_upgrade","",""
"Build and deploy the charm and saturate its pgdata volume.","629277","test_filling_and_emptying_pgdata_storage","tests.integration","2026-08-04","passed","2026-08-04","","test_storage","",""
"Build and deploy a PostgreSQL cluster and a test application.","182982","test_deploy","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_restart","",""
"Test wal_compression configuration parameter.","50039","test_wal_compression_config","tests.integration","2026-08-04","passed","2026-08-04","","test_config","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","97086","test_config_parameters","tests.integration","2026-08-04","passed","2026-08-04","","test_config","",""
"Test that an application can connect to different clusters of the same database.","119799","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_1","",""
"","15235","test_default_all","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_synchronous_policy","",""
"","71992","test_roles_blocking","tests.integration","2026-08-04","passed","2026-08-04","","test_db","",""
"Test updating from stable channel.","329974","test_upgrade_from_stable","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_upgrade_from_stable","",""
"Test that the admin role gives access to all the databases.","142093","test_admin_role","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_1","",""
"Test that the password can't be set to an empty string.","7123","test_empty_password","tests.integration","2026-08-04","passed","2026-08-04","","test_password_rotation","",""
"","24","test_labels_consistency_across_pods[0]","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"","354371","test_tls","tests.integration","2026-08-04","passed","2026-08-04","","test_tls","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
        charm: `charm` fixture
    ","445153","test_finos_waltz_db","tests.integration","2026-08-04","passed","2026-08-04","","test_db","",""
"","0","test_delete_pod","tests.integration","2026-08-04","skipped","2026-08-04","","test_backups_gcp","",""
"Test basic functionality of database relation interface.","180856","test_database_deploy_clientapps","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_2","",""
"Test that the user is removed when the relation is broken.","57491","test_relation_broken","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_1","",""
"","53","test_exporter_is_up[1]","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-04","skipped","2026-08-04","","test_rollback_to_master_label","",""
"Test application deploy in dirty environment with garbage storage from another application.","159334","test_app_resources_conflicts","tests.integration.ha_tests","2026-08-04","broken","2026-08-04","","test_smoke","",""
"","15","test_labels_consistency_across_pods[2]","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2587","test_password_from_secret_same_as_cli","tests.integration","2026-08-04","passed","2026-08-04","","test_password_rotation","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","208443","test_plugins","tests.integration","2026-08-04","passed","2026-08-04","","test_plugins","",""
"Test data persists through a failure.","93126","test_persist_data_through_failure","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-04","skipped","2026-08-04","","test_self_healing_1","",""
"Test charm deploy in dirty environment with garbage storage.","159479","test_app_garbage_ignorance","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_smoke","",""
"","19","test_database_is_up[1]","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","193861","test_build_and_deploy","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_replication","",""
"Test promoting the standby cluster.","76672","test_promote_standby","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_async_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","189940","test_deploy_stable","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_upgrade_from_stable","",""
"Deploy both charms (application and database) to use in the tests.","73495","test_deploy_charms","tests.integration.relations","2026-08-04","passed","2026-08-04","","test_relations","",""
"","437769","test_discourse","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_2","",""
"Test that's possible to change PostgreSQL parameters.","65016","test_postgresql_parameters_change","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"","95738","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_self_healing_1","",""
"Build and deploy three units of PostgreSQL.","71709","test_build_and_deploy","tests.integration","2026-08-04","passed","2026-08-04","","test_ldap","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-08-04","skipped","2026-08-04","","test_backups_gcp","",""
"","0","test_upgrade","tests.integration.ha_tests","2026-08-04","skipped","2026-08-04","","test_upgrade_to_primary_label","",""
"Test that user can't connect with empty password.","2042","test_db_connection_with_empty_password","tests.integration","2026-08-04","passed","2026-08-04","","test_password_rotation","",""
"Build and deploy three unit of PostgreSQL.","157756","test_build_and_deploy","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_synchronous_policy","",""
"","20","test_database_is_up[2]","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"","353525","test_fail_and_rollback","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_upgrade","",""
"Test that async replication fails back correctly.","87254","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_async_replication","",""
"Write to primary, read data from secondaries (check consistency).","15468","test_consistency","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_replication","",""
"Test data persists through a graceful restart.","19228","test_persist_data_through_graceful_restart","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"","80833","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_self_healing_1","",""
"","21151","test_switchover_sync_standby","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"Test that there is no read-only endpoint in a standalone cluster.","112561","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_1","",""
"","23","test_labels_consistency_across_pods[1]","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"","20","test_database_is_up[0]","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"Tests that the cluster maintains a primary after the primary is deleted.","63948","test_cluster_is_stable_after_leader_deletion","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
"","288330","test_extensions_blocking","tests.integration","2026-08-04","passed","2026-08-04","","test_db","",""
"Test that the relation can be broken and re-established.","133566","test_reestablish_relation","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_async_replication","",""
"Test that async replication fails over correctly.","82172","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_async_replication","",""
"","299260","test_glauth_integration","tests.integration","2026-08-04","passed","2026-08-04","","test_ldap","",""
"Test that the pre-upgrade-check action runs successfully.","10275","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_upgrade_from_stable","",""
"Delete headless service, verify error state, recreate, and recover.","28628","test_headless_service_error_and_recovery","tests.integration","2026-08-04","passed","2026-08-04","","test_headless_service","",""
"Test that passwords don't get exposed on postgresql logs.","912","test_no_password_exposed_on_logs","tests.integration","2026-08-04","passed","2026-08-04","","test_password_rotation","",""
"Remove unit with force while storage is alive.","196280","test_app_force_removal","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_smoke","",""
"","40147","test_majority","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_synchronous_policy","",""
"Test that there is read-only endpoint in a scaled up cluster.","188159","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_1","",""
"Test superuser actions and the request for more permissions.","755","test_user_with_extra_roles","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_1","",""
"Tests deploying and relating to the Indico charm.","239508","test_indico_datatabase","tests.integration.new_relations","2026-08-04","passed","2026-08-04","","test_new_relations_2","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-04","skipped","2026-08-04","","test_self_healing_1","",""
"Test switching over to the second cluster.","161026","test_switchover","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_async_replication","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","2026-08-04","skipped","2026-08-04","","test_rollback_to_master_label","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","2026-08-04","skipped","2026-08-04","","test_self_healing_1","",""
"Scale the database to zero units and scale up again.","194521","test_scaling_to_zero","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_self_healing_2","",""
"Build and deploy three unit of PostgreSQL.","204346","test_build_and_deploy","tests.integration.ha_tests","2026-08-04","passed","2026-08-04","","test_self_healing_2","",""
"","249896","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-08-04","failed","2026-08-04","","test_self_healing_1","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-04","skipped","2026-08-04","","test_charm","",""
"","37","test_application_created_required_resources","tests.integration","2026-08-04","passed","2026-08-04","","test_charm","",""
