"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test basic functionality of database relation interface.","288226","test_database_relation_with_charm_libraries","tests.integration.new_relations","2026-08-03","passed","2026-08-03","","test_new_relations_1","",""
"","0","test_block_on_missing_region","tests.integration","2026-08-03","skipped","2026-08-03","","test_backups_gcp","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-03","skipped","2026-08-03","","test_self_healing_1","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","0","test_backup_gcp","tests.integration","2026-08-03","skipped","2026-08-03","","test_backups_gcp","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","0","test_backup_aws","tests.integration","2026-08-03","skipped","2026-08-03","","test_backups_aws","",""
"","228869","test_glauth_integration","tests.integration","2026-08-03","passed","2026-08-03","","test_ldap","",""
"","19","test_labels_consistency_across_pods[1]","tests.integration","2026-08-03","passed","2026-08-03","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","181625","test_deploy_latest","tests.integration.ha_tests","2026-08-03","passed","2026-08-03","","test_upgrade","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-03","skipped","2026-08-03","","test_charm","",""
"Test that there is read-only endpoint in a scaled up cluster.","218749","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-08-03","passed","2026-08-03","","test_new_relations_1","",""
"","21147","test_switchover_sync_standby","tests.integration","2026-08-03","passed","2026-08-03","","test_charm","",""
"Test that user can't connect with empty password.","2059","test_db_connection_with_empty_password","tests.integration","2026-08-03","passed","2026-08-03","","test_password_rotation","",""
"","202310","test_pg_hba","tests.integration","2026-08-03","passed","2026-08-03","","test_pg_hba","",""
"Tries deploying an arm64 charm on amd64 host.","58100","test_arm_charm_on_amd_host","tests.integration","2026-08-03","passed","2026-08-03","","test_wrong_arch","",""
"","26","test_database_is_up[2]","tests.integration","2026-08-03","passed","2026-08-03","","test_charm","",""
"Build and deploy three units of PostgreSQL.","6265","test_build_and_deploy","tests.integration","2026-08-03","passed","2026-08-03","","test_tls","",""
"Test that two different application connect to the database with different credentials.","98808","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","2026-08-03","passed","2026-08-03","","test_new_relations_1","",""
"Remove unit with force while storage is alive.","94415","test_app_force_removal","tests.integration.ha_tests","2026-08-03","passed","2026-08-03","","test_smoke","",""
"Test password rotation action.","162760","test_password_rotation","tests.integration","2026-08-03","passed","2026-08-03","","test_password_rotation","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2476","test_password_from_secret_same_as_cli","tests.integration","2026-08-03","passed","2026-08-03","","test_password_rotation","",""
"","18","test_labels_consistency_across_pods[2]","tests.integration","2026-08-03","passed","2026-08-03","","test_charm","",""
"","309416","test_invalid_extra_user_roles","tests.integration.new_relations","2026-08-03","passed","2026-08-03","","test_new_relations_1","",""
"","64715","test_roles_blocking","tests.integration","2026-08-03","passed","2026-08-03","","test_db","",""
"Test that the pre-upgrade-check action runs successfully.","10205","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-03","passed","2026-08-03","","test_upgrade","",""
"","293349","test_extensions_blocking","tests.integration","2026-08-03","passed","2026-08-03","","test_db","",""
"Test that the user is removed when the relation is broken.","54066","test_relation_broken","tests.integration.new_relations","2026-08-03","passed","2026-08-03","","test_new_relations_1","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","635107","test_backup_ceph","tests.integration","2026-08-03","passed","2026-08-03","","test_backups_ceph","",""
"Test that the pre-upgrade-check action runs successfully.","7144","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-03","passed","2026-08-03","","test_upgrade_from_stable","",""
"","39464","test_majority","tests.integration.ha_tests","2026-08-03","passed","2026-08-03","","test_synchronous_policy","",""
"Test that async replication fails back correctly.","85738","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","2026-08-03","passed","2026-08-03","","test_async_replication","",""
"Test that an application can connect to different clusters of the same database.","131340","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-08-03","passed","2026-08-03","","test_new_relations_1","",""
"","64","test_exporter_is_up[0]","tests.integration","2026-08-03","passed","2026-08-03","","test_charm","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","103624","test_config_parameters","tests.integration","2026-08-03","passed","2026-08-03","","test_config","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","0","test_pitr_backup_aws","tests.integration","2026-08-03","skipped","2026-08-03","","test_backups_pitr_aws","",""
"","80567","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-03","passed","2026-08-03","","test_self_healing_1","",""
