"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2437","test_password_from_secret_same_as_cli","tests.integration","2026-08-25","passed","2026-08-25","","test_password_rotation","",""
"Test basic functionality of database relation interface.","304664","test_database_relation_with_charm_libraries","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_new_relations_1","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-08-25","skipped","2026-08-25","","test_wrong_arch","",""
"Deploy the charm and wait for active/idle.","180744","test_deploy","tests.integration","2026-08-25","passed","2026-08-25","","test_headless_service","",""
"","18","test_database_is_up[2]","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Test superuser actions and the request for more permissions.","726","test_user_with_extra_roles","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_new_relations_1","",""
"","15","test_labels_consistency_across_pods[2]","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Build the charm and deploy it.","144561","test_deploy_active","tests.integration","2026-08-25","passed","2026-08-25","","test_password_rotation","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","99443","test_config_parameters","tests.integration","2026-08-25","passed","2026-08-25","","test_config","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
        charm: `charm` fixture
    ","470525","test_finos_waltz_db","tests.integration","2026-08-25","passed","2026-08-25","","test_db","",""
"Test that the relation can be broken and re-established.","0","test_reestablish_relation","tests.integration.ha_tests","2026-08-25","skipped","2026-08-25","","test_async_replication","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","62975","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"","21185","test_switchover_sync_standby","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Delete headless service, verify error state, recreate, and recover.","35003","test_headless_service_error_and_recovery","tests.integration","2026-08-25","passed","2026-08-25","","test_headless_service","",""
"Tests that an automatic failover is triggered after an issue happens in the leader.","23278","test_automatic_failover_after_leader_issue","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"","34","test_application_created_required_resources","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Remove unit with force while storage is alive.","94338","test_app_force_removal","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_smoke","",""
"","34931","test_majority","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_synchronous_policy","",""
"","268450","test_upgrade_from_edge","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_upgrade","",""
"Test that the pre-upgrade-check action runs successfully.","7156","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_upgrade_from_stable","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","50895","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"Test data is replicated to new units after a scale up.","242664","test_scale_down_and_up","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Test that the admin role gives access to all the databases.","144626","test_admin_role","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_new_relations_1","",""
"","88070","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"Test updating from stable channel.","276137","test_upgrade_from_stable","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_upgrade_from_stable","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","170511","test_trust_blocked_deployment","tests.integration","2026-08-25","passed","2026-08-25","","test_trust","",""
"","247577","test_glauth_integration","tests.integration","2026-08-25","passed","2026-08-25","","test_ldap","",""
"","80721","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"","80846","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"Completely cut and restore network.","250169","test_network_cut","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"Test that the user is removed when the relation is broken.","56375","test_relation_broken","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_new_relations_1","",""
"Test data persists through a failure.","93089","test_persist_data_through_failure","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"","306891","test_tls","tests.integration","2026-08-25","passed","2026-08-25","","test_tls","",""
"Build and deploy three unit of PostgreSQL.","189930","test_build_and_deploy","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_replication","",""
"Scale the database to zero units and scale up again.","184161","test_scaling_to_zero","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_2","",""
"Test that passwords don't get exposed on postgresql logs.","1051","test_no_password_exposed_on_logs","tests.integration","2026-08-25","passed","2026-08-25","","test_password_rotation","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","29619","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"","22","test_labels_consistency_across_pods[0]","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"","210727","test_pg_hba","tests.integration","2026-08-25","passed","2026-08-25","","test_pg_hba","",""
"Test that a relation with no database name doesn't block the charm.","61425","test_relation_with_no_database_name","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_new_relations_1","",""
"","296367","test_invalid_extra_user_roles","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_new_relations_1","",""
"","0","test_upgrade","tests.integration.ha_tests","2026-08-25","skipped","2026-08-25","","test_upgrade_to_primary_label","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","0","test_backup_gcp","tests.integration","2026-08-25","skipped","2026-08-25","","test_backups_gcp","",""
"","2055","test_settings_are_correct[0]","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-25","skipped","2026-08-25","","test_rollback_to_master_label","",""
"","40621","test_application_removal","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"","63","test_exporter_is_up[1]","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-25","skipped","2026-08-25","","test_backups_gcp","",""
"Test that the password can't be set to an empty string.","8129","test_empty_password","tests.integration","2026-08-25","passed","2026-08-25","","test_password_rotation","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-25","skipped","2026-08-25","","test_charm","",""
"","135262","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","2026-08-25","passed","2026-08-25","","test_relations","",""
"Redeploy the charm in the same model to test that it works.","155466","test_redeploy_charm_same_model","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","204688","test_build_and_deploy","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_2","",""
"","83101","test_freeze_db_process[postgres]","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","613553","test_backup_ceph","tests.integration","2026-08-25","passed","2026-08-25","","test_backups_ceph","",""
"","22","test_labels_consistency_across_pods[1]","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"","89025","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","148840","test_plugin_objects","tests.integration","2026-08-25","passed","2026-08-25","","test_plugins","",""
"Test password rotation action.","155247","test_password_rotation","tests.integration","2026-08-25","passed","2026-08-25","","test_password_rotation","",""
"Test wal_compression configuration parameter.","50637","test_wal_compression_config","tests.integration","2026-08-25","passed","2026-08-25","","test_config","",""
"","386065","test_discourse","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_new_relations_2","",""
"Build and deploy three unit of PostgreSQL.","195563","test_build_and_deploy","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"Test data persists through a graceful restart.","19196","test_persist_data_through_graceful_restart","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","73554","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"","15372","test_default_all","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_synchronous_policy","",""
"","2051","test_settings_are_correct[1]","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Test that check relation data.","276321","test_relations","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_relations_coherence","",""
"Test application deploy in dirty environment with garbage storage from another application.","581425","test_app_resources_conflicts","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_smoke","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","0","test_pitr_backup_gcp","tests.integration","2026-08-25","skipped","2026-08-25","","test_backups_pitr_gcp","",""
"Test async replication between two PostgreSQL clusters.","0","test_async_replication","tests.integration.ha_tests","2026-08-25","skipped","2026-08-25","","test_async_replication","",""
"Test that async replication fails over correctly.","0","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","2026-08-25","skipped","2026-08-25","","test_async_replication","",""
"Test that the pre-upgrade-check action runs successfully.","9461","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_upgrade","",""
"Test that in general, there is no change when password validation fails.","12875","test_no_password_change_on_invalid_password","tests.integration","2026-08-25","passed","2026-08-25","","test_password_rotation","",""
"","2051","test_settings_are_correct[2]","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"","0","test_block_on_missing_region","tests.integration","2026-08-25","skipped","2026-08-25","","test_backups_gcp","",""
"","19","test_database_is_up[0]","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","31856","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"Tests deploying and relating to the Indico charm.","227935","test_indico_datatabase","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_new_relations_2","",""
"Test that there is read-only endpoint in a scaled up cluster.","203336","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_new_relations_1","",""
"","270819","test_extensions_blocking","tests.integration","2026-08-25","passed","2026-08-25","","test_db","",""
"Test that's possible to change PostgreSQL parameters.","75531","test_postgresql_parameters_change","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Build and deploy a PostgreSQL cluster and a test application.","","test_deploy","tests.integration.ha_tests","","unknown","","","test_restart","",""
"Test basic functionality of database relation interface.","163983","test_database_deploy_clientapps","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_new_relations_2","",""
"Check that writes in one cluster are not replicated to another cluster.","139479","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_replication","",""
"","92664","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_self_healing_1","",""
"Test switching over to the second cluster.","0","test_switchover","tests.integration.ha_tests","2026-08-25","skipped","2026-08-25","","test_async_replication","",""
"Kill primary unit, check reelection.","88725","test_reelection","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_replication","",""
"","34880","test_constant","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_synchronous_policy","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","0","test_pitr_backup_aws","tests.integration","2026-08-25","skipped","2026-08-25","","test_backups_pitr_aws","",""
"Test that there is no read-only endpoint in a standalone cluster.","97840","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","2026-08-25","passed","2026-08-25","","test_new_relations_1","",""
"Test the audit plugin.","161771","test_audit_plugin","tests.integration","2026-08-25","passed","2026-08-25","","test_audit","",""
"","98064","test_remove_tls","tests.integration","2026-08-25","passed","2026-08-25","","test_tls","",""
"Build and deploy the charm and saturate its pgdata volume.","607456","test_filling_and_emptying_pgdata_storage","tests.integration","2026-08-25","passed","2026-08-25","","test_storage","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","0","test_backup_aws","tests.integration","2026-08-25","skipped","2026-08-25","","test_backups_aws","",""
"","53","test_exporter_is_up[2]","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-25","skipped","2026-08-25","","test_upgrade_to_primary_label","",""
"Test promoting the standby cluster.","0","test_promote_standby","tests.integration.ha_tests","2026-08-25","skipped","2026-08-25","","test_async_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","183374","test_deploy_latest","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_upgrade","",""
"","55","test_exporter_is_up[0]","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Test that async replication works when scaling the clusters.","0","test_scaling","tests.integration.ha_tests","2026-08-25","skipped","2026-08-25","","test_async_replication","",""
"Tests that the cluster maintains a primary after the primary is deleted.","64320","test_cluster_is_stable_after_leader_deletion","tests.integration","2026-08-25","passed","2026-08-25","","test_charm","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","71500","test_deploy_async_replication_setup","tests.integration.ha_tests","2026-08-25","broken","2026-08-25","","test_async_replication","",""
"Write to primary, read data from secondaries (check consistency).","15480","test_consistency","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_replication","",""
"","0","test_delete_pod","tests.integration","2026-08-25","skipped","2026-08-25","","test_backups_gcp","",""
"Test worker process configuration parameters are applied correctly.","47637","test_worker_process_configs","tests.integration","2026-08-25","passed","2026-08-25","","test_config","",""
"Test charm deploy in dirty environment with garbage storage.","106163","test_app_garbage_ignorance","tests.integration.ha_tests","2026-08-25","passed","2026-08-25","","test_smoke","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","1749426","test_pitr_backup_ceph","tests.integration","2026-08-25","passed","2026-08-25","","test_backups_pitr_ceph","",""
