"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test data persists through a failure.","93102","test_persist_data_through_failure","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"Check that writes in one cluster are not replicated to another cluster.","135122","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","209002","test_deploy_latest","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_upgrade","",""
"Test charm deploy in dirty environment with garbage storage.","164797","test_app_garbage_ignorance","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_smoke","",""
"Test that async replication works when scaling the clusters.","558808","test_scaling","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_async_replication","",""
"Test switching over to the second cluster.","162534","test_switchover","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_async_replication","",""
"","25","test_database_is_up[1]","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"","77512","test_roles_blocking","tests.integration","2026-08-15","passed","2026-08-15","","test_db","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","219868","test_plugins","tests.integration","2026-08-15","passed","2026-08-15","","test_plugins","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","251013","test_deploy_async_replication_setup","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_async_replication","",""
"","81555","test_remove_tls","tests.integration","2026-08-15","passed","2026-08-15","","test_tls","",""
"","0","test_block_on_missing_region","tests.integration","2026-08-15","skipped","2026-08-15","","test_backups_gcp","",""
"Tests that the cluster maintains a primary after the primary is deleted.","62338","test_cluster_is_stable_after_leader_deletion","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"Test that a relation with no database name doesn't block the charm.","64062","test_relation_with_no_database_name","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-15","skipped","2026-08-15","","test_backups_gcp","",""
"Test that there is no read-only endpoint in a standalone cluster.","135817","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","73012","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"Redeploy the charm in the same model to test that it works.","143806","test_redeploy_charm_same_model","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"Test worker process configuration parameters are applied correctly.","60079","test_worker_process_configs","tests.integration","2026-08-15","passed","2026-08-15","","test_config","",""
"","0","test_upgrade","tests.integration.ha_tests","2026-08-15","skipped","2026-08-15","","test_upgrade_to_primary_label","",""
"Test that async replication fails back correctly.","85831","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_async_replication","",""
"Tests that an automatic failover is triggered after an issue happens in the leader.","19127","test_automatic_failover_after_leader_issue","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","32590","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_1","",""
"Test that the user is removed when the relation is broken.","64686","test_relation_broken","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"Build and deploy three unit of PostgreSQL.","191632","test_build_and_deploy","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_replication","",""
"Deploy both charms (application and database) to use in the tests.","76646","test_deploy_charms","tests.integration.relations","2026-08-15","passed","2026-08-15","","test_relations","",""
"","280218","test_upgrade_from_edge","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_upgrade","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","94286","test_config_parameters","tests.integration","2026-08-15","passed","2026-08-15","","test_config","",""
"","81956","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_1","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","127773","test_deploy_without_trust","tests.integration","2026-08-15","passed","2026-08-15","","test_trust","",""
"","81951","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_1","",""
"Test that an application can connect to different clusters of the same database.","128129","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"","14","test_labels_consistency_across_pods[2]","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"Test that passwords don't get exposed on postgresql logs.","1009","test_no_password_exposed_on_logs","tests.integration","2026-08-15","passed","2026-08-15","","test_password_rotation","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","159021","test_mattermost_db","tests.integration","2026-08-15","passed","2026-08-15","","test_tls","",""
"","42528","test_constant","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_synchronous_policy","",""
"Build the charm and deploy it.","163723","test_deploy_active","tests.integration","2026-08-15","passed","2026-08-15","","test_password_rotation","",""
"Build and deploy three units of PostgreSQL.","70793","test_build_and_deploy","tests.integration","2026-08-15","passed","2026-08-15","","test_ldap","",""
"Test data is replicated to new units after a scale up.","239753","test_scale_down_and_up","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"Test that the admin role gives access to all the databases.","167566","test_admin_role","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","66532","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_1","",""
"Build and deploy a PostgreSQL cluster and a test application.","183277","test_deploy","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_restart","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","2026-08-15","skipped","2026-08-15","","test_rollback_to_master_label","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","0","test_backup_aws","tests.integration","2026-08-15","skipped","2026-08-15","","test_backups_aws","",""
"Build and deploy three unit of PostgreSQL.","203527","test_build_and_deploy","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_1","",""
"Test basic functionality of database relation interface.","148870","test_database_deploy_clientapps","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_2","",""
"","2056","test_settings_are_correct[2]","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"","0","test_delete_pod","tests.integration","2026-08-15","skipped","2026-08-15","","test_backups_gcp","",""
"","96357","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_1","",""
"","2051","test_settings_are_correct[1]","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"","2052","test_settings_are_correct[0]","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"","80240","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_1","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2505","test_password_from_secret_same_as_cli","tests.integration","2026-08-15","passed","2026-08-15","","test_password_rotation","",""
"Test superuser actions and the request for more permissions.","792","test_user_with_extra_roles","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"Test async replication between two PostgreSQL clusters.","224280","test_async_replication","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_async_replication","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","36858","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_1","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","179803","test_deploy_stable","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_upgrade_from_stable","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","30812","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_1","",""
"Test that an application can request additional databases using the same interface.","93924","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"Test basic functionality of database relation interface.","318260","test_database_relation_with_charm_libraries","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"Remove unit with force while storage is alive.","102418","test_app_force_removal","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_smoke","",""
"","15186","test_default_all","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_synchronous_policy","",""
"Test that check relation data.","254435","test_relations","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_relations_coherence","",""
"Kill primary unit, check reelection.","88144","test_reelection","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_replication","",""
"Test that the pre-upgrade-check action runs successfully.","7159","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_upgrade","",""
"Test updating from stable channel.","278308","test_upgrade_from_stable","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_upgrade_from_stable","",""
"","86222","test_freeze_db_process[postgres]","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_1","",""
"Build and deploy three unit of PostgreSQL.","208538","test_build_and_deploy","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_2","",""
"Test restart of all the units simultaneously.","116667","test_restart","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_restart","",""
"Test that user can't connect with empty password.","2050","test_db_connection_with_empty_password","tests.integration","2026-08-15","passed","2026-08-15","","test_password_rotation","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","1646020","test_pitr_backup_ceph","tests.integration","2026-08-15","passed","2026-08-15","","test_backups_pitr_ceph","",""
"Test application deploy in dirty environment with garbage storage from another application.","590897","test_app_resources_conflicts","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_smoke","",""
"Test that there is read-only endpoint in a scaled up cluster.","217118","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"","89199","test_glauth_integration","tests.integration","2026-08-15","broken","2026-08-15","","test_ldap","",""
"Test promoting the standby cluster.","68619","test_promote_standby","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_async_replication","",""
"","24","test_labels_consistency_across_pods[0]","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"Test that a previously broken relation would be functional if restored.","133510","test_restablish_relation","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"Deploy the charm and wait for active/idle.","161603","test_deploy","tests.integration","2026-08-15","passed","2026-08-15","","test_headless_service","",""
"","320280","test_invalid_extra_user_roles","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"","20","test_database_is_up[2]","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"","354233","test_tls","tests.integration","2026-08-15","passed","2026-08-15","","test_tls","",""
"Test that an application can connect to different clusters of the same database.","129428","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","138488","test_plugin_objects","tests.integration","2026-08-15","passed","2026-08-15","","test_plugins","",""
"Test data persists through a graceful restart.","19193","test_persist_data_through_graceful_restart","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","610018","test_backup_ceph","tests.integration","2026-08-15","passed","2026-08-15","","test_backups_ceph","",""
"","202235","test_pg_hba","tests.integration","2026-08-15","passed","2026-08-15","","test_pg_hba","",""
"Test that the password can't be set to an empty string.","9141","test_empty_password","tests.integration","2026-08-15","passed","2026-08-15","","test_password_rotation","",""
"Test the audit plugin.","138543","test_audit_plugin","tests.integration","2026-08-15","passed","2026-08-15","","test_audit","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","30943","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_self_healing_1","",""
"Test that in general, there is no change when password validation fails.","11900","test_no_password_change_on_invalid_password","tests.integration","2026-08-15","passed","2026-08-15","","test_password_rotation","",""
"Test password rotation action.","163786","test_password_rotation","tests.integration","2026-08-15","passed","2026-08-15","","test_password_rotation","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","147666","test_build_and_deploy","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-15","skipped","2026-08-15","","test_rollback_to_master_label","",""
"","39556","test_majority","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_synchronous_policy","",""
"Tries deploying an arm64 charm on amd64 host.","54943","test_arm_charm_on_amd_host","tests.integration","2026-08-15","passed","2026-08-15","","test_wrong_arch","",""
"Test that the pre-upgrade-check action runs successfully.","7182","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-15","passed","2026-08-15","","test_upgrade_from_stable","",""
"Test wal_compression configuration parameter.","49682","test_wal_compression_config","tests.integration","2026-08-15","passed","2026-08-15","","test_config","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","166461","test_trust_blocked_deployment","tests.integration","2026-08-15","passed","2026-08-15","","test_trust","",""
"Build and deploy three units of PostgreSQL.","8361","test_build_and_deploy","tests.integration","2026-08-15","passed","2026-08-15","","test_tls","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-08-15","skipped","2026-08-15","","test_backups_gcp","",""
"Test that two different application connect to the database with different credentials.","102059","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","2026-08-15","passed","2026-08-15","","test_new_relations_1","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
        charm: `charm` fixture
    ","435034","test_finos_waltz_db","tests.integration","2026-08-15","passed","2026-08-15","","test_db","",""
"","19","test_database_is_up[0]","tests.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
