"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2385","test_password_from_secret_same_as_cli","tests.integration","2026-07-28","passed","2026-07-28","","test_password_rotation","",""
"Test restart of all the units simultaneously.","","test_restart","tests.integration.ha_tests","","unknown","","","test_restart","",""
"Tests that the cluster maintains a primary after the primary is deleted.","65984","test_cluster_is_stable_after_leader_deletion","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-07-28","skipped","2026-07-28","","test_backups_gcp","",""
"","42629","test_application_removal","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"","332090","test_upgrade_from_edge","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_upgrade","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-07-28","skipped","2026-07-28","","test_charm","",""
"","154617","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","2026-07-28","passed","2026-07-28","","test_relations","",""
"Test that the pre-upgrade-check action runs successfully.","7160","test_pre_upgrade_check","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_upgrade_from_stable","",""
"Test password rotation action.","143088","test_password_rotation","tests.integration","2026-07-28","passed","2026-07-28","","test_password_rotation","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-07-28","skipped","2026-07-28","","test_backups_gcp","",""
"","15202","test_default_all","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_synchronous_policy","",""
"","80904","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_self_healing_1","",""
"","99","test_exporter_is_up[0]","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Delete headless service, verify error state, recreate, and recover.","26717","test_headless_service_error_and_recovery","tests.integration","2026-07-28","passed","2026-07-28","","test_headless_service","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","0","test_backup_aws","tests.integration","2026-07-28","skipped","2026-07-28","","test_backups_aws","",""
"Kill primary unit, check reelection.","85471","test_reelection","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_replication","",""
"","239921","test_glauth_integration","tests.integration","2026-07-28","passed","2026-07-28","","test_ldap","",""
"","629804","test_fail_and_rollback","tests.integration.ha_tests","2026-07-28","broken","2026-07-28","","test_upgrade","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","67909","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_self_healing_1","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","72650","test_storage_with_more_restrictive_permissions","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","229064","test_build_and_deploy","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_self_healing_2","",""
"Test that an application can connect to different clusters of the same database.","133642","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_new_relations_1","",""
"Test that user can't connect with empty password.","2036","test_db_connection_with_empty_password","tests.integration","2026-07-28","passed","2026-07-28","","test_password_rotation","",""
"","47","test_database_is_up[0]","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Test that async replication fails over correctly.","80519","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_async_replication","",""
"Test that the user is removed when the relation is broken.","65840","test_relation_broken","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_new_relations_1","",""
"","27","test_labels_consistency_across_pods[2]","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Remove unit with force while storage is alive.","96379","test_app_force_removal","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_smoke","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","183805","test_plugins","tests.integration","2026-07-28","passed","2026-07-28","","test_plugins","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","28385","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_self_healing_1","",""
"Test that there is no read-only endpoint in a standalone cluster.","136388","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_new_relations_1","",""
"","0","test_delete_pod","tests.integration","2026-07-28","skipped","2026-07-28","","test_backups_gcp","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","172951","test_mattermost_db","tests.integration","2026-07-28","passed","2026-07-28","","test_tls","",""
"","99000","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_self_healing_1","",""
"Test switching over to the second cluster.","177583","test_switchover","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_async_replication","",""
"Test wal_compression configuration parameter.","48928","test_wal_compression_config","tests.integration","2026-07-28","passed","2026-07-28","","test_config","",""
"Test data is replicated to new units after a scale up.","245357","test_scale_down_and_up","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"","60","test_database_is_up[1]","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","114184","test_trust_blocked_deployment","tests.integration","2026-07-28","passed","2026-07-28","","test_trust","",""
"Tries deploying an arm64 charm on amd64 host.","49385","test_arm_charm_on_amd_host","tests.integration","2026-07-28","passed","2026-07-28","","test_wrong_arch","",""
"Tests deploying and relating to the Indico charm.","229863","test_indico_datatabase","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_new_relations_2","",""
"","2056","test_settings_are_correct[1]","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"","19211","test_switchover_sync_standby","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","95749","test_config_parameters","tests.integration","2026-07-28","passed","2026-07-28","","test_config","",""
"Test that check relation data.","277787","test_relations","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_relations_coherence","",""
"Build the charm and deploy it.","210682","test_deploy_active","tests.integration","2026-07-28","passed","2026-07-28","","test_password_rotation","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","277847","test_deploy_async_replication_setup","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_async_replication","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","38163","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_self_healing_1","",""
"","86977","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_self_healing_1","",""
"","388468","test_discourse","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_new_relations_2","",""
"Test basic functionality of database relation interface.","153073","test_database_deploy_clientapps","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_new_relations_2","",""
"","75540","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_self_healing_1","",""
"","40463","test_majority","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_synchronous_policy","",""
"Build and deploy the charm and saturate its pgdata volume.","815438","test_filling_and_emptying_pgdata_storage","tests.integration","2026-07-28","passed","2026-07-28","","test_storage","",""
"Test promoting the standby cluster.","80866","test_promote_standby","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_async_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-07-28","skipped","2026-07-28","","test_rollback_to_master_label","",""
"Test application deploy in dirty environment with garbage storage from another application.","585719","test_app_resources_conflicts","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_smoke","",""
"","0","test_upgrade","tests.integration.ha_tests","2026-07-28","skipped","2026-07-28","","test_upgrade_to_primary_label","",""
"Test that async replication works when scaling the clusters.","627397","test_scaling","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_async_replication","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-07-28","skipped","2026-07-28","","test_wrong_arch","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","1601180","test_pitr_backup_ceph","tests.integration","2026-07-28","passed","2026-07-28","","test_backups_pitr_ceph","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
        charm: `charm` fixture
    ","431694","test_finos_waltz_db","tests.integration","2026-07-28","passed","2026-07-28","","test_db","",""
"","82904","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_self_healing_1","",""
"Build and deploy a PostgreSQL cluster and a test application.","","test_deploy","tests.integration.ha_tests","","unknown","","","test_restart","",""
"Test that async replication fails back correctly.","84050","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_async_replication","",""
"Test that a relation with no database name doesn't block the charm.","64740","test_relation_with_no_database_name","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_new_relations_1","",""
"","40648","test_constant","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_synchronous_policy","",""
"","113","test_exporter_is_up[2]","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Test superuser actions and the request for more permissions.","778","test_user_with_extra_roles","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_new_relations_1","",""
"","81720","test_remove_tls","tests.integration","2026-07-28","passed","2026-07-28","","test_tls","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","44881","test_deploy_without_trust","tests.integration","2026-07-28","passed","2026-07-28","","test_trust","",""
"Build and deploy three units of PostgreSQL.","6839","test_build_and_deploy","tests.integration","2026-07-28","passed","2026-07-28","","test_tls","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","155838","test_build_and_deploy","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Test worker process configuration parameters are applied correctly.","46477","test_worker_process_configs","tests.integration","2026-07-28","passed","2026-07-28","","test_config","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","30353","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_self_healing_1","",""
"Build and deploy three unit of PostgreSQL.","217528","test_build_and_deploy","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_replication","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","0","test_pitr_backup_gcp","tests.integration","2026-07-28","skipped","2026-07-28","","test_backups_pitr_gcp","",""
"","102","test_exporter_is_up[1]","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Check that writes in one cluster are not replicated to another cluster.","146076","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_replication","",""
"","334496","test_tls","tests.integration","2026-07-28","passed","2026-07-28","","test_tls","",""
"Test that passwords don't get exposed on postgresql logs.","879","test_no_password_exposed_on_logs","tests.integration","2026-07-28","passed","2026-07-28","","test_password_rotation","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","0","test_backup_gcp","tests.integration","2026-07-28","skipped","2026-07-28","","test_backups_gcp","",""
"Build and deploy three unit of PostgreSQL.","159796","test_build_and_deploy","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_synchronous_policy","",""
"","2081","test_settings_are_correct[0]","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"","114","test_application_created_required_resources","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Test that's possible to change PostgreSQL parameters.","73052","test_postgresql_parameters_change","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Test data persists through a failure.","93182","test_persist_data_through_failure","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"","0","test_block_on_missing_region","tests.integration","2026-07-28","skipped","2026-07-28","","test_backups_gcp","",""
"","36","test_labels_consistency_across_pods[1]","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","608049","test_backup_ceph","tests.integration","2026-07-28","passed","2026-07-28","","test_backups_ceph","",""
"Test that two different application connect to the database with different credentials.","106145","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_new_relations_1","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","180931","test_deploy_latest","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_upgrade","",""
"Test that the relation can be broken and re-established.","151595","test_reestablish_relation","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_async_replication","",""
"Build and deploy three unit of PostgreSQL.","207204","test_build_and_deploy","tests.integration.ha_tests","2026-07-28","passed","2026-07-28","","test_self_healing_1","",""
"Test that there is read-only endpoint in a scaled up cluster.","211412","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_new_relations_1","",""
"","273874","test_extensions_blocking","tests.integration","2026-07-28","passed","2026-07-28","","test_db","",""
"Test that a previously broken relation would be functional if restored.","138103","test_restablish_relation","tests.integration.new_relations","2026-07-28","passed","2026-07-28","","test_new_relations_1","",""
"","198792","test_pg_hba","tests.integration","2026-07-28","passed","2026-07-28","","test_pg_hba","",""
"Redeploy the charm in the same model to test that it works.","159511","test_redeploy_charm_same_model","tests.integration","2026-07-28","passed","2026-07-28","","test_charm","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","0","test_pitr_backup_aws","tests.integration","2026-07-28","skipped","2026-07-28","","test_backups_pitr_aws","",""
