"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","40228","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_1","",""
"Test that there is no read-only endpoint in a standalone cluster.","100141","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_1","",""
"Tests that the cluster maintains a primary after the primary is deleted.","61207","test_cluster_is_stable_after_leader_deletion","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","232409","test_build_and_deploy","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_1","",""
"Test data is replicated to new units after a scale up.","231950","test_scale_down_and_up","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","134749","test_plugin_objects","tests.integration","2026-08-17","passed","2026-08-17","","test_plugins","",""
"","29","test_labels_consistency_across_pods[2]","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","0","test_backup_gcp","tests.integration","2026-08-17","skipped","2026-08-17","","test_backups_gcp","",""
"Test password rotation action.","158077","test_password_rotation","tests.integration","2026-08-17","passed","2026-08-17","","test_password_rotation","",""
"Test that user can't connect with empty password.","2045","test_db_connection_with_empty_password","tests.integration","2026-08-17","passed","2026-08-17","","test_password_rotation","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","189555","test_deploy_stable","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_upgrade_from_stable","",""
"Test application deploy in dirty environment with garbage storage from another application.","82709","test_app_resources_conflicts","tests.integration.ha_tests","2026-08-17","broken","2026-08-17","","test_smoke","",""
"Test the audit plugin.","233200","test_audit_plugin","tests.integration","2026-08-17","passed","2026-08-17","","test_audit","",""
"Build and deploy three units of PostgreSQL.","73699","test_build_and_deploy","tests.integration","2026-08-17","passed","2026-08-17","","test_ldap","",""
"Test that async replication fails back correctly.","84611","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_async_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","183209","test_deploy_latest","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_upgrade","",""
"","133599","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","2026-08-17","passed","2026-08-17","","test_relations","",""
"Test that async replication fails over correctly.","80015","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_async_replication","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","178896","test_plugins","tests.integration","2026-08-17","passed","2026-08-17","","test_plugins","",""
"Test that a previously broken relation would be functional if restored.","107664","test_restablish_relation","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_1","",""
"Check that writes in one cluster are not replicated to another cluster.","129472","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_replication","",""
"","266872","test_extensions_blocking","tests.integration","2026-08-17","passed","2026-08-17","","test_db","",""
"","358519","test_tls","tests.integration","2026-08-17","passed","2026-08-17","","test_tls","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","157037","test_trust_blocked_deployment","tests.integration","2026-08-17","passed","2026-08-17","","test_trust","",""
"Test that an application can connect to different clusters of the same database.","121587","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_1","",""
"Test that the pre-upgrade-check action runs successfully.","11252","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_upgrade_from_stable","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","0","test_backup_aws","tests.integration","2026-08-17","skipped","2026-08-17","","test_backups_aws","",""
"Redeploy the charm in the same model to test that it works.","138496","test_redeploy_charm_same_model","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Test that an application can request additional databases using the same interface.","105653","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_1","",""
"","80040","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_1","",""
"Test that passwords don't get exposed on postgresql logs.","981","test_no_password_exposed_on_logs","tests.integration","2026-08-17","passed","2026-08-17","","test_password_rotation","",""
"Test that check relation data.","254667","test_relations","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_relations_coherence","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-08-17","skipped","2026-08-17","","test_wrong_arch","",""
"","308594","test_upgrade_from_edge","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_upgrade","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","1768043","test_pitr_backup_ceph","tests.integration","2026-08-17","passed","2026-08-17","","test_backups_pitr_ceph","",""
"","15305","test_default_all","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_synchronous_policy","",""
"","0","test_delete_pod","tests.integration","2026-08-17","skipped","2026-08-17","","test_backups_gcp","",""
"","58","test_database_is_up[2]","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Build and deploy a PostgreSQL cluster and a test application.","210465","test_deploy","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_restart","",""
"Tests deploying and relating to the Indico charm.","232516","test_indico_datatabase","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_2","",""
"","108","test_exporter_is_up[1]","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"","92","test_exporter_is_up[2]","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Test updating from stable channel.","328711","test_upgrade_from_stable","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_upgrade_from_stable","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-17","skipped","2026-08-17","","test_backups_gcp","",""
"Test that a relation with no database name doesn't block the charm.","60969","test_relation_with_no_database_name","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_1","",""
"Build the charm and deploy it.","168466","test_deploy_active","tests.integration","2026-08-17","passed","2026-08-17","","test_password_rotation","",""
"Build and deploy three units of PostgreSQL.","6823","test_build_and_deploy","tests.integration","2026-08-17","passed","2026-08-17","","test_tls","",""
"","37","test_database_is_up[0]","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"","390688","test_discourse","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_2","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","39219","test_deploy_without_trust","tests.integration","2026-08-17","passed","2026-08-17","","test_trust","",""
"","41581","test_constant","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_synchronous_policy","",""
"Test wal_compression configuration parameter.","50493","test_wal_compression_config","tests.integration","2026-08-17","passed","2026-08-17","","test_config","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","2026-08-17","skipped","2026-08-17","","test_self_healing_1","",""
"","41809","test_majority","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_synchronous_policy","",""
"","81265","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","31491","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_1","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","73515","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","640203","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-08-17","failed","2026-08-17","","test_self_healing_1","",""
"","87986","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_1","",""
"","31","test_database_is_up[1]","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","612598","test_backup_ceph","tests.integration","2026-08-17","passed","2026-08-17","","test_backups_ceph","",""
"","31","test_labels_consistency_across_pods[1]","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","0","test_pitr_backup_aws","tests.integration","2026-08-17","skipped","2026-08-17","","test_backups_pitr_aws","",""
"Test restart of all the units simultaneously.","118168","test_restart","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_restart","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","165076","test_mattermost_db","tests.integration","2026-08-17","passed","2026-08-17","","test_tls","",""
"Test that the pre-upgrade-check action runs successfully.","10270","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_upgrade","",""
"Test switching over to the second cluster.","160418","test_switchover","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_async_replication","",""
"","85137","test_remove_tls","tests.integration","2026-08-17","passed","2026-08-17","","test_tls","",""
"","0","test_upgrade","tests.integration.ha_tests","2026-08-17","skipped","2026-08-17","","test_upgrade_to_primary_label","",""
"","40608","test_application_removal","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","44742","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_1","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-17","skipped","2026-08-17","","test_charm","",""
"Test that's possible to change PostgreSQL parameters.","72975","test_postgresql_parameters_change","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Deploy the charm and wait for active/idle.","150478","test_deploy","tests.integration","2026-08-17","passed","2026-08-17","","test_headless_service","",""
"","109","test_exporter_is_up[0]","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","94689","test_config_parameters","tests.integration","2026-08-17","passed","2026-08-17","","test_config","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-08-17","skipped","2026-08-17","","test_backups_gcp","",""
"Test that in general, there is no change when password validation fails.","11575","test_no_password_change_on_invalid_password","tests.integration","2026-08-17","passed","2026-08-17","","test_password_rotation","",""
"Test that there is read-only endpoint in a scaled up cluster.","202461","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_1","",""
"Test that the relation can be broken and re-established.","142370","test_reestablish_relation","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_async_replication","",""
"Test that the user is removed when the relation is broken.","55851","test_relation_broken","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_1","",""
"","98162","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_1","",""
"Test basic functionality of database relation interface.","170139","test_database_deploy_clientapps","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_2","",""
"","81853","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_1","",""
"Tries deploying an arm64 charm on amd64 host.","53243","test_arm_charm_on_amd_host","tests.integration","2026-08-17","passed","2026-08-17","","test_wrong_arch","",""
"Test that the password can't be set to an empty string.","9108","test_empty_password","tests.integration","2026-08-17","passed","2026-08-17","","test_password_rotation","",""
"Remove unit with force while storage is alive.","108624","test_app_force_removal","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_smoke","",""
"Test basic functionality of database relation interface.","289252","test_database_relation_with_charm_libraries","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_1","",""
"Kill primary unit, check reelection.","84001","test_reelection","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_replication","",""
"Write to primary, read data from secondaries (check consistency).","15449","test_consistency","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_replication","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2455","test_password_from_secret_same_as_cli","tests.integration","2026-08-17","passed","2026-08-17","","test_password_rotation","",""
"Build and deploy the charm and saturate its pgdata volume.","617384","test_filling_and_emptying_pgdata_storage","tests.integration","2026-08-17","passed","2026-08-17","","test_storage","",""
"Tests that an automatic failover is triggered after an issue happens in the leader.","19126","test_automatic_failover_after_leader_issue","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Test data persists through a graceful restart.","19673","test_persist_data_through_graceful_restart","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"","0","test_block_on_missing_region","tests.integration","2026-08-17","skipped","2026-08-17","","test_backups_gcp","",""
"","43","test_labels_consistency_across_pods[0]","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"","63701","test_roles_blocking","tests.integration","2026-08-17","passed","2026-08-17","","test_db","",""
"","30182","test_switchover_sync_standby","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","195018","test_build_and_deploy","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_2","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","268743","test_deploy_async_replication_setup","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_async_replication","",""
"Test async replication between two PostgreSQL clusters.","222056","test_async_replication","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_async_replication","",""
"Build and deploy three unit of PostgreSQL.","223523","test_build_and_deploy","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_replication","",""
"Test that two different application connect to the database with different credentials.","93218","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","2026-08-17","passed","2026-08-17","","test_new_relations_1","",""
"Test data persists through a failure.","90998","test_persist_data_through_failure","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","2026-08-17","skipped","2026-08-17","","test_rollback_to_master_label","",""
"","2057","test_settings_are_correct[2]","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Delete headless service, verify error state, recreate, and recover.","25186","test_headless_service_error_and_recovery","tests.integration","2026-08-17","passed","2026-08-17","","test_headless_service","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","0","test_pitr_backup_gcp","tests.integration","2026-08-17","skipped","2026-08-17","","test_backups_pitr_gcp","",""
"Build and deploy three unit of PostgreSQL.","156018","test_build_and_deploy","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_synchronous_policy","",""
"","3073","test_settings_are_correct[0]","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","162544","test_build_and_deploy","tests.integration","2026-08-17","passed","2026-08-17","","test_charm","",""
"Test that async replication works when scaling the clusters.","603479","test_scaling","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_async_replication","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","31664","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_1","",""
"","86889","test_freeze_db_process[postgres]","tests.integration.ha_tests","2026-08-17","passed","2026-08-17","","test_self_healing_1","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
        charm: `charm` fixture
    ","425940","test_finos_waltz_db","tests.integration","2026-08-17","passed","2026-08-17","","test_db","",""
"Deploy both charms (application and database) to use in the tests.","103547","test_deploy_charms","tests.integration.relations","2026-08-17","passed","2026-08-17","","test_relations","",""
