"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A forceful restart with deleted data and without transaction logs (forced clone).","63084","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_self_healing_1","",""
"","39903","test_constant","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_synchronous_policy","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-08-09","skipped","2026-08-09","","test_wrong_arch","",""
"","2053","test_settings_are_correct[0]","tests.integration","2026-08-09","passed","2026-08-09","","test_charm","",""
"Test wal_compression configuration parameter.","49199","test_wal_compression_config","tests.integration","2026-08-09","passed","2026-08-09","","test_config","",""
"Test that the admin role gives access to all the databases.","145224","test_admin_role","tests.integration.new_relations","2026-08-09","passed","2026-08-09","","test_new_relations_1","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-09","skipped","2026-08-09","","test_rollback_to_master_label","",""
"","0","test_delete_pod","tests.integration","2026-08-09","skipped","2026-08-09","","test_backups_gcp","",""
"Test that the password can't be set to an empty string.","9176","test_empty_password","tests.integration","2026-08-09","passed","2026-08-09","","test_password_rotation","",""
"","212715","test_pg_hba","tests.integration","2026-08-09","passed","2026-08-09","","test_pg_hba","",""
"Test that two different application connect to the database with different credentials.","109121","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","2026-08-09","passed","2026-08-09","","test_new_relations_1","",""
"Test application deploy in dirty environment with garbage storage from another application.","589854","test_app_resources_conflicts","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_smoke","",""
"Scale the database to zero units and scale up again.","189980","test_scaling_to_zero","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_self_healing_2","",""
"Test promoting the standby cluster.","80932","test_promote_standby","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_async_replication","",""
"","40620","test_application_removal","tests.integration","2026-08-09","passed","2026-08-09","","test_charm","",""
"Remove unit with force while storage is alive.","95052","test_app_force_removal","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_smoke","",""
"","37","test_application_created_required_resources","tests.integration","2026-08-09","passed","2026-08-09","","test_charm","",""
"Test that the pre-upgrade-check action runs successfully.","10251","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_upgrade_from_stable","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","193269","test_deploy_stable","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_upgrade_from_stable","",""
"Test data is replicated to new units after a scale up.","233415","test_scale_down_and_up","tests.integration","2026-08-09","passed","2026-08-09","","test_charm","",""
"","81314","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_self_healing_1","",""
"Redeploy the charm in the same model to test that it works.","168438","test_redeploy_charm_same_model","tests.integration","2026-08-09","passed","2026-08-09","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-09","skipped","2026-08-09","","test_upgrade_to_primary_label","",""
"","15190","test_default_all","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_synchronous_policy","",""
"","52","test_exporter_is_up[1]","tests.integration","2026-08-09","passed","2026-08-09","","test_charm","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-09","skipped","2026-08-09","","test_backups_gcp","",""
"","93050","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_self_healing_1","",""
"Test password rotation action.","149642","test_password_rotation","tests.integration","2026-08-09","passed","2026-08-09","","test_password_rotation","",""
"Test async replication between two PostgreSQL clusters.","227452","test_async_replication","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_async_replication","",""
"Test that the pre-upgrade-check action runs successfully.","7185","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_upgrade","",""
"","51","test_exporter_is_up[0]","tests.integration","2026-08-09","passed","2026-08-09","","test_charm","",""
"","2059","test_settings_are_correct[2]","tests.integration","2026-08-09","passed","2026-08-09","","test_charm","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","0","test_backup_aws","tests.integration","2026-08-09","skipped","2026-08-09","","test_backups_aws","",""
"Test that an application can request additional databases using the same interface.","105711","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-09","passed","2026-08-09","","test_new_relations_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","32301","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_self_healing_1","",""
"Test that check relation data.","255576","test_relations","tests.integration.new_relations","2026-08-09","passed","2026-08-09","","test_relations_coherence","",""
"","21","test_labels_consistency_across_pods[1]","tests.integration","2026-08-09","passed","2026-08-09","","test_charm","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","2026-08-09","skipped","2026-08-09","","test_rollback_to_master_label","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","180520","test_deploy_latest","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_upgrade","",""
"Test the audit plugin.","143278","test_audit_plugin","tests.integration","2026-08-09","passed","2026-08-09","","test_audit","",""
"","80669","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_self_healing_1","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","278016","test_deploy_async_replication_setup","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_async_replication","",""
"Test worker process configuration parameters are applied correctly.","44053","test_worker_process_configs","tests.integration","2026-08-09","passed","2026-08-09","","test_config","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","1740047","test_pitr_backup_ceph","tests.integration","2026-08-09","passed","2026-08-09","","test_backups_pitr_ceph","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","101269","test_config_parameters","tests.integration","2026-08-09","passed","2026-08-09","","test_config","",""
"Test superuser actions and the request for more permissions.","726","test_user_with_extra_roles","tests.integration.new_relations","2026-08-09","passed","2026-08-09","","test_new_relations_1","",""
"","278626","test_glauth_integration","tests.integration","2026-08-09","passed","2026-08-09","","test_ldap","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-08-09","skipped","2026-08-09","","test_backups_gcp","",""
"","80095","test_freeze_db_process[postgres]","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_self_healing_1","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","0","test_pitr_backup_gcp","tests.integration","2026-08-09","skipped","2026-08-09","","test_backups_pitr_gcp","",""
"Test that async replication works when scaling the clusters.","628522","test_scaling","tests.integration.ha_tests","2026-08-09","passed","2026-08-09","","test_async_replication","",""
