"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Write to primary, read data from secondaries (check consistency).","15474","test_consistency","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_replication","",""
"","42103","test_application_removal","tests.integration","2026-07-30","passed","2026-07-30","","test_charm","",""
"","0","test_delete_pod","tests.integration","2026-07-30","skipped","2026-07-30","","test_backups_gcp","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","0","test_pitr_backup_gcp","tests.integration","2026-07-30","skipped","2026-07-30","","test_backups_pitr_gcp","",""
"","46","test_exporter_is_up[0]","tests.integration","2026-07-30","passed","2026-07-30","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","32507","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_self_healing_1","",""
"Test that there is read-only endpoint in a scaled up cluster.","194207","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-07-30","passed","2026-07-30","","test_new_relations_1","",""
"Build and deploy three units of PostgreSQL.","20366","test_build_and_deploy","tests.integration","2026-07-30","passed","2026-07-30","","test_tls","",""
"Test data is replicated to new units after a scale up.","250114","test_scale_down_and_up","tests.integration","2026-07-30","passed","2026-07-30","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","193864","test_build_and_deploy","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_synchronous_policy","",""
"","18","test_database_is_up[1]","tests.integration","2026-07-30","passed","2026-07-30","","test_charm","",""
"Test that an application can connect to different clusters of the same database.","134128","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-07-30","passed","2026-07-30","","test_new_relations_1","",""
"Build and deploy three unit of PostgreSQL.","622895","test_build_and_deploy","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_self_healing_2","",""
"Test updating from stable channel.","336046","test_upgrade_from_stable","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_upgrade_from_stable","",""
"Test data persists through a graceful restart.","19206","test_persist_data_through_graceful_restart","tests.integration","2026-07-30","passed","2026-07-30","","test_charm","",""
"Test that the pre-upgrade-check action runs successfully.","8206","test_pre_upgrade_check","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_upgrade_from_stable","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2481","test_password_from_secret_same_as_cli","tests.integration","2026-07-30","passed","2026-07-30","","test_password_rotation","",""
"Check that writes in one cluster are not replicated to another cluster.","131160","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_replication","",""
"Build and deploy the charm and saturate its pgdata volume.","611715","test_filling_and_emptying_pgdata_storage","tests.integration","2026-07-30","passed","2026-07-30","","test_storage","",""
"","18","test_database_is_up[2]","tests.integration","2026-07-30","passed","2026-07-30","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-07-30","skipped","2026-07-30","","test_upgrade_to_primary_label","",""
"Test that passwords don't get exposed on postgresql logs.","1076","test_no_password_exposed_on_logs","tests.integration","2026-07-30","passed","2026-07-30","","test_password_rotation","",""
"","2058","test_settings_are_correct[0]","tests.integration","2026-07-30","passed","2026-07-30","","test_charm","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-07-30","skipped","2026-07-30","","test_backups_gcp","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","1735349","test_pitr_backup_ceph","tests.integration","2026-07-30","passed","2026-07-30","","test_backups_pitr_ceph","",""
"Test that an application can connect to different clusters of the same database.","124710","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","2026-07-30","passed","2026-07-30","","test_new_relations_1","",""
"Test that the relation can be broken and re-established.","140723","test_reestablish_relation","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_async_replication","",""
"","257167","test_glauth_integration","tests.integration","2026-07-30","passed","2026-07-30","","test_ldap","",""
"Test that the pre-upgrade-check action runs successfully.","10329","test_pre_upgrade_check","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_upgrade","",""
"","75899","test_remove_tls","tests.integration","2026-07-30","passed","2026-07-30","","test_tls","",""
"Build and deploy three unit of PostgreSQL.","185945","test_build_and_deploy","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_replication","",""
"Test async replication between two PostgreSQL clusters.","203417","test_async_replication","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_async_replication","",""
"Test password rotation action.","164782","test_password_rotation","tests.integration","2026-07-30","passed","2026-07-30","","test_password_rotation","",""
"Kill primary unit, check reelection.","84345","test_reelection","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_replication","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","198061","test_plugins","tests.integration","2026-07-30","passed","2026-07-30","","test_plugins","",""
"Test switching over to the second cluster.","178138","test_switchover","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_async_replication","",""
"","20","test_labels_consistency_across_pods[2]","tests.integration","2026-07-30","passed","2026-07-30","","test_charm","",""
"","2056","test_settings_are_correct[2]","tests.integration","2026-07-30","passed","2026-07-30","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","197464","test_deploy_latest","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_upgrade","",""
"Build and deploy three units of PostgreSQL.","69244","test_build_and_deploy","tests.integration","2026-07-30","passed","2026-07-30","","test_ldap","",""
"","337930","test_fail_and_rollback","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_upgrade","",""
"Tests deploying and relating to the Indico charm.","225637","test_indico_datatabase","tests.integration.new_relations","2026-07-30","passed","2026-07-30","","test_new_relations_2","",""
"","271734","test_upgrade_from_edge","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_upgrade","",""
"","0","test_block_on_missing_region","tests.integration","2026-07-30","skipped","2026-07-30","","test_backups_gcp","",""
"Test basic functionality of database relation interface.","146787","test_database_deploy_clientapps","tests.integration.new_relations","2026-07-30","passed","2026-07-30","","test_new_relations_2","",""
"Test that the password can't be set to an empty string.","10130","test_empty_password","tests.integration","2026-07-30","passed","2026-07-30","","test_password_rotation","",""
"Test charm deploy in dirty environment with garbage storage.","97963","test_app_garbage_ignorance","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_smoke","",""
"","92287","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_self_healing_1","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","188228","test_config_parameters","tests.integration","2026-07-30","passed","2026-07-30","","test_config","",""
