"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","0","test_pitr_backup_aws","tests.integration","2026-08-28","skipped","2026-08-28","","test_backups_pitr_aws","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","169564","test_build_and_deploy","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"","39617","test_application_removal","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","42260","test_deploy_without_trust","tests.integration","2026-08-28","passed","2026-08-28","","test_trust","",""
"Test data persists through a failure.","93119","test_persist_data_through_failure","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"Test that there is no read-only endpoint in a standalone cluster.","117253","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","2026-08-28","passed","2026-08-28","","test_new_relations_1","",""
"Test data is replicated to new units after a scale up.","254607","test_scale_down_and_up","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"","2058","test_settings_are_correct[1]","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"","43","test_database_is_up[1]","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","196650","test_deploy_stable","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_upgrade_from_stable","",""
"","75477","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_self_healing_1","",""
"Build and deploy three unit of PostgreSQL.","186424","test_build_and_deploy","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_replication","",""
"Write to primary, read data from secondaries (check consistency).","15497","test_consistency","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_replication","",""
"Scale the database to zero units and scale up again.","","test_scaling_to_zero","tests.integration.ha_tests","","unknown","","","test_self_healing_2","",""
"Build and deploy three unit of PostgreSQL.","198072","test_build_and_deploy","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_self_healing_1","",""
"","36","test_database_is_up[2]","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-28","skipped","2026-08-28","","test_charm","",""
"Build and deploy three units of PostgreSQL.","6933","test_build_and_deploy","tests.integration","2026-08-28","passed","2026-08-28","","test_tls","",""
"Test that an application can connect to different clusters of the same database.","113749","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","2026-08-28","passed","2026-08-28","","test_new_relations_1","",""
"","150636","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","2026-08-28","passed","2026-08-28","","test_relations","",""
"","81670","test_remove_tls","tests.integration","2026-08-28","passed","2026-08-28","","test_tls","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","0","test_pitr_backup_gcp","tests.integration","2026-08-28","skipped","2026-08-28","","test_backups_pitr_gcp","",""
"","82958","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_self_healing_1","",""
"Test that async replication fails over correctly.","80661","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_async_replication","",""
"Test that the pre-upgrade-check action runs successfully.","8138","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_upgrade","",""
"","30188","test_switchover_sync_standby","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","106781","test_trust_blocked_deployment","tests.integration","2026-08-28","passed","2026-08-28","","test_trust","",""
"Test promoting the standby cluster.","72489","test_promote_standby","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_async_replication","",""
"","113","test_exporter_is_up[0]","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","0","test_backup_gcp","tests.integration","2026-08-28","skipped","2026-08-28","","test_backups_gcp","",""
"","15327","test_default_all","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_synchronous_policy","",""
"Completely cut and restore network.","248513","test_network_cut","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_self_healing_1","",""
"","287049","test_extensions_blocking","tests.integration","2026-08-28","passed","2026-08-28","","test_db","",""
"Delete headless service, verify error state, recreate, and recover.","26561","test_headless_service_error_and_recovery","tests.integration","2026-08-28","passed","2026-08-28","","test_headless_service","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","326861","test_deploy_latest","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_upgrade","",""
"Build the charm and deploy it.","162727","test_deploy_active","tests.integration","2026-08-28","passed","2026-08-28","","test_password_rotation","",""
"","90009","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_self_healing_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","31133","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_self_healing_1","",""
"","44","test_database_is_up[0]","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"Tests deploying and relating to the Indico charm.","227272","test_indico_datatabase","tests.integration.new_relations","2026-08-28","passed","2026-08-28","","test_new_relations_2","",""
"","38","test_labels_consistency_across_pods[0]","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"","76709","test_roles_blocking","tests.integration","2026-08-28","passed","2026-08-28","","test_db","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2375","test_password_from_secret_same_as_cli","tests.integration","2026-08-28","passed","2026-08-28","","test_password_rotation","",""
"","4088","test_settings_are_correct[0]","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-08-28","skipped","2026-08-28","","test_wrong_arch","",""
"Test that a previously broken relation would be functional if restored.","136135","test_restablish_relation","tests.integration.new_relations","2026-08-28","passed","2026-08-28","","test_new_relations_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","30170","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_self_healing_1","",""
"Remove unit with force while storage is alive.","100059","test_app_force_removal","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_smoke","",""
"Test that check relation data.","285647","test_relations","tests.integration.new_relations","2026-08-28","passed","2026-08-28","","test_relations_coherence","",""
"","0","test_block_on_missing_region","tests.integration","2026-08-28","skipped","2026-08-28","","test_backups_gcp","",""
"Deploy the charm and wait for active/idle.","200028","test_deploy","tests.integration","2026-08-28","passed","2026-08-28","","test_headless_service","",""
"","92","test_application_created_required_resources","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"Test that the relation can be broken and re-established.","139748","test_reestablish_relation","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_async_replication","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","71547","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"Test that passwords don't get exposed on postgresql logs.","884","test_no_password_exposed_on_logs","tests.integration","2026-08-28","passed","2026-08-28","","test_password_rotation","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-08-28","skipped","2026-08-28","","test_backups_gcp","",""
"Test updating from stable channel.","275902","test_upgrade_from_stable","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_upgrade_from_stable","",""
"","96650","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_self_healing_1","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","0","test_backup_aws","tests.integration","2026-08-28","skipped","2026-08-28","","test_backups_aws","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","30758","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_self_healing_1","",""
"","339434","test_tls","tests.integration","2026-08-28","passed","2026-08-28","","test_tls","",""
"","272436","test_upgrade_from_edge","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_upgrade","",""
"Test application deploy in dirty environment with garbage storage from another application.","583607","test_app_resources_conflicts","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_smoke","",""
"Build and deploy three unit of PostgreSQL.","175106","test_build_and_deploy","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_synchronous_policy","",""
"","81655","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_self_healing_1","",""
"Test that an application can request additional databases using the same interface.","101710","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-28","passed","2026-08-28","","test_new_relations_1","",""
"Deploy both charms (application and database) to use in the tests.","73623","test_deploy_charms","tests.integration.relations","2026-08-28","passed","2026-08-28","","test_relations","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","28154","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_self_healing_1","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-28","skipped","2026-08-28","","test_upgrade_to_primary_label","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-28","skipped","2026-08-28","","test_rollback_to_master_label","",""
"Test that the pre-upgrade-check action runs successfully.","7268","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_upgrade_from_stable","",""
"Test restart of all the units simultaneously.","109234","test_restart","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_restart","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","173791","test_plugins","tests.integration","2026-08-28","passed","2026-08-28","","test_plugins","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","680747","test_backup_ceph","tests.integration","2026-08-28","passed","2026-08-28","","test_backups_ceph","",""
"","121","test_exporter_is_up[2]","tests.integration","2026-08-28","passed","2026-08-28","","test_charm","",""
"Build and deploy a PostgreSQL cluster and a test application.","203918","test_deploy","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_restart","",""
"Test switching over to the second cluster.","152340","test_switchover","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_async_replication","",""
"","0","test_delete_pod","tests.integration","2026-08-28","skipped","2026-08-28","","test_backups_gcp","",""
"Test that async replication fails back correctly.","79335","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","2026-08-28","passed","2026-08-28","","test_async_replication","",""
"Build and deploy the charm and saturate its pgdata volume.","663897","test_filling_and_emptying_pgdata_storage","tests.integration","2026-08-28","passed","2026-08-28","","test_storage","",""
"Test worker process configuration parameters are applied correctly.","48232","test_worker_process_configs","tests.integration","2026-08-28","passed","2026-08-28","","test_config","",""
