"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that two different application connect to the database with different credentials.","106850","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_1","",""
"","306014","test_tls","tests.integration","2026-08-12","passed","2026-08-12","","test_tls","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","620462","test_backup_ceph","tests.integration","2026-08-12","passed","2026-08-12","","test_backups_ceph","",""
"Tests that the cluster maintains a primary after the primary is deleted.","64065","test_cluster_is_stable_after_leader_deletion","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","186247","test_deploy_latest","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_upgrade","",""
"Deploy the charm and wait for active/idle.","144176","test_deploy","tests.integration","2026-08-12","passed","2026-08-12","","test_headless_service","",""
"Test that user can't connect with empty password.","2038","test_db_connection_with_empty_password","tests.integration","2026-08-12","passed","2026-08-12","","test_password_rotation","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","2026-08-12","skipped","2026-08-12","","test_backups_gcp","",""
"Test that passwords don't get exposed on postgresql logs.","1207","test_no_password_exposed_on_logs","tests.integration","2026-08-12","passed","2026-08-12","","test_password_rotation","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","43938","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_self_healing_1","",""
"Test that the admin role gives access to all the databases.","144899","test_admin_role","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_1","",""
"Test that the password can't be set to an empty string.","8374","test_empty_password","tests.integration","2026-08-12","passed","2026-08-12","","test_password_rotation","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","154102","test_build_and_deploy","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"","209606","test_pg_hba","tests.integration","2026-08-12","passed","2026-08-12","","test_pg_hba","",""
"","2059","test_settings_are_correct[0]","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"Write to primary, read data from secondaries (check consistency).","15373","test_consistency","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_replication","",""
"Test that the pre-upgrade-check action runs successfully.","7136","test_pre_upgrade_check","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_upgrade","",""
"Test charm deploy in dirty environment with garbage storage.","102108","test_app_garbage_ignorance","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_smoke","",""
"Test that an application can connect to different clusters of the same database.","120411","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_1","",""
"","0","test_block_on_missing_region","tests.integration","2026-08-12","skipped","2026-08-12","","test_backups_gcp","",""
"Completely cut and restore network.","249958","test_network_cut","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_self_healing_1","",""
"Test that check relation data.","256203","test_relations","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_relations_coherence","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-08-12","skipped","2026-08-12","","test_wrong_arch","",""
"Build and deploy three units of PostgreSQL.","6873","test_build_and_deploy","tests.integration","2026-08-12","passed","2026-08-12","","test_tls","",""
"","289824","test_glauth_integration","tests.integration","2026-08-12","passed","2026-08-12","","test_ldap","",""
"Test that in general, there is no change when password validation fails.","10599","test_no_password_change_on_invalid_password","tests.integration","2026-08-12","passed","2026-08-12","","test_password_rotation","",""
"Test data persists through a graceful restart.","19230","test_persist_data_through_graceful_restart","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","174362","test_mattermost_db","tests.integration","2026-08-12","passed","2026-08-12","","test_tls","",""
"Test worker process configuration parameters are applied correctly.","45913","test_worker_process_configs","tests.integration","2026-08-12","passed","2026-08-12","","test_config","",""
"","57","test_application_created_required_resources","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"Test that there is no read-only endpoint in a standalone cluster.","124667","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_1","",""
"Build and deploy a PostgreSQL cluster and a test application.","189890","test_deploy","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_restart","",""
"","316307","test_fail_and_rollback","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_upgrade","",""
"","352310","test_invalid_extra_user_roles","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_1","",""
"Test that there is read-only endpoint in a scaled up cluster.","221831","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_1","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","142012","test_deploy_without_trust","tests.integration","2026-08-12","passed","2026-08-12","","test_trust","",""
"","37","test_labels_consistency_across_pods[0]","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","66451","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_self_healing_1","",""
"Test that a previously broken relation would be functional if restored.","125476","test_restablish_relation","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_1","",""
"","2055","test_settings_are_correct[1]","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"Test the audit plugin.","137065","test_audit_plugin","tests.integration","2026-08-12","passed","2026-08-12","","test_audit","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-12","skipped","2026-08-12","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-12","skipped","2026-08-12","","test_upgrade_to_primary_label","",""
"","21","test_database_is_up[2]","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"Test that async replication fails over correctly.","78288","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_async_replication","",""
"Test that the user is removed when the relation is broken.","62114","test_relation_broken","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_1","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","2026-08-12","skipped","2026-08-12","","test_rollback_to_master_label","",""
"","50","test_exporter_is_up[0]","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"Test that an application can request additional databases using the same interface.","103727","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_1","",""
"Build the charm and deploy it.","230627","test_deploy_active","tests.integration","2026-08-12","passed","2026-08-12","","test_password_rotation","",""
"Tries deploying an arm64 charm on amd64 host.","56098","test_arm_charm_on_amd_host","tests.integration","2026-08-12","passed","2026-08-12","","test_wrong_arch","",""
"","421404","test_discourse","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_2","",""
"Test basic functionality of database relation interface.","310708","test_database_relation_with_charm_libraries","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_1","",""
"","21","test_database_is_up[1]","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"","39501","test_majority","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_synchronous_policy","",""
"","43112","test_application_removal","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","75164","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","29110","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_self_healing_1","",""
"Build and deploy two units of PostgreSQL in AWS and then test the backup and restore actions.","0","test_backup_aws","tests.integration","2026-08-12","skipped","2026-08-12","","test_backups_aws","",""
"Test updating from stable channel.","286908","test_upgrade_from_stable","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_upgrade_from_stable","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","115556","test_config_parameters","tests.integration","2026-08-12","passed","2026-08-12","","test_config","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","267887","test_deploy_async_replication_setup","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_async_replication","",""
"","80798","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_self_healing_1","",""
"Test that a relation with no database name doesn't block the charm.","65983","test_relation_with_no_database_name","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_1","",""
"Test basic functionality of database relation interface.","170246","test_database_deploy_clientapps","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_2","",""
"","0","test_upgrade","tests.integration.ha_tests","2026-08-12","skipped","2026-08-12","","test_upgrade_to_primary_label","",""
"Check that writes in one cluster are not replicated to another cluster.","122207","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_replication","",""
"","47","test_exporter_is_up[2]","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"Redeploy the charm in the same model to test that it works.","148711","test_redeploy_charm_same_model","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"Test restart of all the units simultaneously.","116803","test_restart","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_restart","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-12","skipped","2026-08-12","","test_backups_gcp","",""
"Tests deploying and relating to the Indico charm.","228220","test_indico_datatabase","tests.integration.new_relations","2026-08-12","passed","2026-08-12","","test_new_relations_2","",""
"","78516","test_roles_blocking","tests.integration","2026-08-12","passed","2026-08-12","","test_db","",""
"Test that async replication fails back correctly.","82595","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_async_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","2026-08-12","skipped","2026-08-12","","test_rollback_to_master_label","",""
"Scale the database to zero units and scale up again.","218319","test_scaling_to_zero","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_self_healing_2","",""
"Test async replication between two PostgreSQL clusters.","214546","test_async_replication","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_async_replication","",""
"Test that the relation can be broken and re-established.","147955","test_reestablish_relation","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_async_replication","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2545","test_password_from_secret_same_as_cli","tests.integration","2026-08-12","passed","2026-08-12","","test_password_rotation","",""
"Test that async replication works when scaling the clusters.","537576","test_scaling","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_async_replication","",""
"Build and deploy three unit of PostgreSQL.","149534","test_build_and_deploy","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_synchronous_policy","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","0","test_backup_gcp","tests.integration","2026-08-12","skipped","2026-08-12","","test_backups_gcp","",""
"","29","test_labels_consistency_across_pods[1]","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","238881","test_build_and_deploy","tests.integration.ha_tests","2026-08-12","passed","2026-08-12","","test_self_healing_2","",""
"","20158","test_switchover_sync_standby","tests.integration","2026-08-12","passed","2026-08-12","","test_charm","",""
